mitograph_data_extract_v2.py
directory: 2016_01_29_s1


image path	cellID	genotype	time	total number of mitochondria	total mitochondrial volume (um^3)	total mitochondrial surface area (um^2)	total normalized shape index	total sphericity	total length (um)	average volume of mitochondrion (um^3)	average surface area of mitochondrion (um^2)	average NSI of mitochondrion	average sphericity of mitochondrion	volume-weighted average surface area of mitochondria (um^2)	volume-weighted average NSI of mitochondrion	volume-weighted average sphericity of mitochondrion	average compactedness of mitochondrion	volume-weighted average compactedness of mitochondrion	average width (um)	std width (um)	number of endpoints	artifacts	cell volume (um^3)	mito/cell volume ratio
1_29_16_yLB126_gal_yLB168_yLB196_cellasics_01_w2488 laser 5_s1_t002_cell_001	2016012901001	wildtype	-45	1	2.163903712547065	15.303700473298385	1.3753403637270116	0.5286638594443098	5.28289	2.163903712547065	15.303700473298385	1.3753403637270116	0.5286638594443098	15.303700473298385	1.3753403637270116	0.5286638594443098	27.666661305843306	27.666661305843306	0.41923	0.11584	2.0	0	23.2583	0.09303791388652932
1_29_16_yLB126_gal_yLB168_yLB196_cellasics_01_w2488 laser 5_s1_t002_cell_002	2016012901002	wildtype	-45	2	4.365536791770274	30.99559672585089	1.5490379382729955	0.4167502712539457	10.5407	2.182768395885137	15.497798362925446	1.3220249064866765	0.6064272895027024	22.022553270710006	1.4398665628442398	0.5003660483784457	51.993172198363645	32.60981680587261	0.4399	0.07284	5.0	0	69.5162	0.06279884101504792
1_29_16_yLB126_gal_yLB168_yLB196_cellasics_01_w2488 laser 5_s1_t002_cell_003	2016012901003	wildtype	-45	2	5.201899462084316	37.63979946779183	1.6101299813067174	0.38572530076016776	14.55009	2.600949731042157	18.819899733895923	1.349831914276959	0.5981504890269093	30.07848420081521	1.5263043988175733	0.4460897632885236	56.78998216349695	38.75107884506448	0.44373	0.09689	6.0	0	59.9916	0.08671046383300855
1_29_16_yLB126_gal_yLB168_yLB196_cellasics_01_w2488 laser 5_s1_t002_cell_004	2016012901004	wildtype	-45	2	7.034727551589389	50.28476711823728	1.6829080916115382	0.3530849470804029	19.46438	3.5173637757946943	25.14238355911864	1.3913376471608017	0.576579173473096	42.07449609225279	1.609153817426079	0.4023895689731468	63.541130513431185	45.38624410297618	0.45769	0.09393	3.0	0	112.2388	0.06267643231742845
1_29_16_yLB126_gal_yLB168_yLB196_cellasics_01_w2488 laser 5_s1_t002_cell_005	2016012901005	wildtype	-45	5	5.396564136967269	41.27039071277905	1.6654749833829587	0.3605153598475941	14.9014	1.0793128273934542	8.254078142555809	1.2365437510854966	0.676474531396875	10.472706677376477	1.3005089831996557	0.6181499195756446	104.55565704941978	24.469690560349736	0.41222	0.11723	12.0	0	124.5962	0.043312429568215315
1_29_16_yLB126_gal_yLB168_yLB196_cellasics_01_w2488 laser 5_s1_t002_cell_006	2016012901006	wildtype	-45	2	6.8908993831867384	48.6477485203534	1.666725222215235	0.3599747053398332	20.36535	3.4454496915933697	24.323874260176698	1.4748911885430045	0.4644458489468666	25.294838848078246	1.4898656865700939	0.4550469768694012	68.93915415707374	35.510010073645624	0.4242	0.10226	9.0	0	114.9546	0.05994452925926182
1_29_16_yLB126_gal_yLB168_yLB196_cellasics_01_w2488 laser 5_s1_t002_cell_007	2016012901007	wildtype	-45	1	4.121778685689699	29.318487679237556	1.5356791822785931	0.42403236487905027	11.21926	4.121778685689699	29.318487679237556	1.5356791822785931	0.42403236487905027	29.318487679237556	1.5356791822785931	0.42403236487905027	38.514802724748186	38.514802724748186	0.45601	0.08086	3.0	0	76.1905	0.05409832834394969
1_29_16_yLB126_gal_yLB168_yLB196_cellasics_01_w2488 laser 5_s1_t002_cell_008	2016012901008	wildtype	-45	2	5.72515976879717	41.969831278228824	1.6525584172548338	0.368755614750192	17.92204	2.862579884398585	20.984915639114412	1.45188366009708	0.4805430791592932	23.71470773150317	1.4859264787941358	0.4581044650619579	65.93376386421168	35.259635984800184	0.42862	0.08347	8.0	1	73.58	0.07780864051096996
1_29_16_yLB126_gal_yLB168_yLB196_cellasics_01_w2488 laser 5_s1_t002_cell_009	2016012901009	wildtype	-45	1	3.978013211309375	28.07144962432388	1.5205531932316805	0.4325106091369156	10.49193	3.978013211309375	28.07144962432388	1.5205531932316805	0.4325106091369156	28.07144962432388	1.5205531932316805	0.4325106091369156	37.387897164615424	37.387897164615424	0.45643	0.06898	2.0	0	107.2266	0.03709912662818158
1_29_16_yLB126_gal_yLB168_yLB196_cellasics_01_w2488 laser 5_s1_t002_cell_010	2016012901010	wildtype	-45	4	4.574955769165264	34.14271229394585	1.6005821912459404	0.39034088201701017	12.04674	1.143738942291316	8.535678073486462	1.2438271921661863	0.6663723318075857	10.53599275626421	1.300057148421052	0.6039100890703102	84.17364981751902	23.78436146704333	0.42455	0.10334000000000003	11.0	0	50.5227	0.09055247975989533
1_29_16_yLB126_gal_yLB168_yLB196_cellasics_01_w2488 laser 5_s1_t002_cell_011	2016012901011	wildtype	-45	3	5.4547894723387715	37.84670139322677	1.5892026846481744	0.3959509779211199	15.39634	1.818263157446257	12.615567131075592	1.3006191837421095	0.6031505637086056	16.15110873951868	1.3580877826461413	0.5528235104842824	71.67088423142282	27.11893983346837	0.42719	0.11287	8.0	0	98.1654	0.05556733301487868
1_29_16_yLB126_gal_yLB168_yLB196_cellasics_01_w2488 laser 5_s1_t002_cell_012	2016012901012	wildtype	-45	2	4.392587733381315	31.23945393070931	1.5519206305568651	0.4152034820663669	12.9269	2.1962938666906573	15.619726965354655	1.3724222996785496	0.5361268560302205	16.582020599053322	1.3906001716286047	0.5219708240634313	55.51875115323925	28.85292132289264	0.45023	0.08148	6.0	0	49.8961	0.08803469075501522
1_29_16_yLB126_gal_yLB168_yLB196_cellasics_01_w2488 laser 5_s1_t002_cell_013	2016012901013	wildtype	-45	1	1.838032704964321	13.478781237269775	1.362904750192918	0.5383552958431492	5.41255	1.838032704964321	13.478781237269775	1.362904750192918	0.5383552958431492	13.478781237269775	1.362904750192918	0.5383552958431492	26.922953575862998	26.922953575862998	0.41576	0.09233	4.0	0	45.6903	0.0402280725879305
1_29_16_yLB126_gal_yLB168_yLB196_cellasics_01_w2488 laser 5_s1_t003_cell_001	2016012901001	wildtype	-30	1	2.465117483244005	18.157911150674913	1.4344266340691114	0.4860078891261944	8.56315	2.465117483244005	18.157911150674913	1.4344266340691114	0.4860078891261944	18.157911150674913	1.4344266340691114	0.4860078891261944	31.38782396254971	31.38782396254971	0.45132	0.09708	4.0	0	36.8354	0.06692251158516006
1_29_16_yLB126_gal_yLB168_yLB196_cellasics_01_w2488 laser 5_s1_t003_cell_002	2016012901002	wildtype	-30	2	4.100298263927475	27.76035845645959	1.4969202247824651	0.44627513260657975	9.95276	2.050149131963737	13.880179228229794	1.3317301266056094	0.5649418934731638	14.42900045852787	1.3387687285862464	0.5589739412798165	50.331536994426784	25.56411333411287	0.48919	0.07293999999999999	4.0	0	66.5389	0.06162257362125727
1_29_16_yLB126_gal_yLB168_yLB196_cellasics_01_w2488 laser 5_s1_t003_cell_003	2016012901003	wildtype	-30	4	3.885225659775752	28.227952323372826	1.5368289841469842	0.423398109766389	9.084	0.971306414943938	7.056988080843206	1.181777303402518	0.7395479893580021	11.029809590243987	1.2787427699837568	0.6354181919199108	72.83357536902923	23.019738452440066	0.46884	0.09694	9.0	0	53.8019	0.07221354003809813
1_29_16_yLB126_gal_yLB168_yLB196_cellasics_01_w2488 laser 5_s1_t003_cell_004	2016012901004	wildtype	-30	1	5.369281217984554	37.409752519091015	1.58834548086949	0.39637846962956813	14.619979999999998	5.369281217984554	37.409752519091015	1.58834548086949	0.39637846962956813	37.409752519091015	1.5883454808694897	0.39637846962956813	42.61486351796623	42.61486351796623	0.46388	0.06304	3.0	0	107.154	0.050108080127522575
1_29_16_yLB126_gal_yLB168_yLB196_cellasics_01_w2488 laser 5_s1_t003_cell_005	2016012901005	wildtype	-30	2	5.574298856201877	40.33530606830047	1.6288103981744344	0.3769284630989109	18.30632	2.7871494281009386	20.167653034150234	1.4050894396647204	0.5289786758512705	25.952667911008948	1.492516523083708	0.4640870831393497	61.55625004221493	36.31143763085983	0.41206	0.11984000000000003	8.0	0	127.7926	0.04361988766330662
1_29_16_yLB126_gal_yLB168_yLB196_cellasics_01_w2488 laser 5_s1_t003_cell_006	2016012901006	wildtype	-30	2	5.180016284438167	36.518696665620645	1.588200021031232	0.3964510798646316	14.04056	2.590008142219084	18.259348332810323	1.406639133407884	0.5091740009608292	19.301445193596553	1.422659376560933	0.4976046978482127	59.63793323685719	30.831106893373104	0.48622	0.06771	5.0	0	114.4886	0.04524482161925438
1_29_16_yLB126_gal_yLB168_yLB196_cellasics_01_w2488 laser 5_s1_t003_cell_007	2016012901007	wildtype	-30	2	2.918752099389497	20.880426086048036	1.4539915390321387	0.4730164467357577	7.712639999999999	1.4593760496947483	10.440213043024015	1.2678839471294747	0.6394167492926944	12.824117047121284	1.3248170073419032	0.5825128171413645	44.540841036757534	25.199248753065987	0.42107	0.08069	4.0	0	73.8324	0.039532130871941004
1_29_16_yLB126_gal_yLB168_yLB196_cellasics_01_w2488 laser 5_s1_t003_cell_008	2016012901008	wildtype	-30	3	5.516587200640322	39.07611470846882	1.6087558154851531	0.3863845392832456	15.64833	1.8388624002134408	13.025371569489607	1.2870226127056128	0.6306732320503029	20.634743073607314	1.4107818346579688	0.5241455674593499	71.36818032219976	30.92325832395107	0.46085	0.08978	4.0	0	73.1089	0.0754571221922409
1_29_16_yLB126_gal_yLB168_yLB196_cellasics_01_w2488 laser 5_s1_t003_cell_009	2016012901009	wildtype	-30	4	4.226770790188089	29.17604540256968	1.5191532427187455	0.4333081224137959	8.48778	1.0566926975470223	7.2940113506424185	1.1987470949053656	0.7027499227683818	7.514739855003321	1.2086727729740778	0.6907620752131443	73.9783305435767	18.94231848287485	0.42422	0.10623	9.0	0	111.1137	0.038040050778509665
1_29_16_yLB126_gal_yLB168_yLB196_cellasics_01_w2488 laser 5_s1_t003_cell_010	2016012901010	wildtype	-30	2	3.428487193343147	23.872506967953022	1.4734637017470276	0.4605970125096911	7.9996800000000015	1.7142435966715734	11.936253483976511	1.242277013471398	0.6997300865323444	18.513555299392323	1.3893344255704472	0.5381846076621944	43.89564079436345	29.249901746586925	0.4709100000000001	0.1041	5.0	0	55.5007	0.06177376489563459
