mitograph_data_extract_v2.py
directory: 2016_01_20_s11


image path	cellID	genotype	time	total number of mitochondria	total mitochondrial volume (um^3)	total mitochondrial surface area (um^2)	total normalized shape index	total sphericity	total length (um)	average volume of mitochondrion (um^3)	average surface area of mitochondrion (um^2)	average NSI of mitochondrion	average sphericity of mitochondrion	volume-weighted average surface area of mitochondria (um^2)	volume-weighted average NSI of mitochondrion	volume-weighted average sphericity of mitochondrion	average compactedness of mitochondrion	volume-weighted average compactedness of mitochondrion	average width (um)	std width (um)	number of endpoints	artifacts	cell volume (um^3)	mito/cell volume ratio
1_20_16_yLB126_MOPSO_yLB146_yLB207_cellasics_01_w2488 laser 5_s11_t001_cell_001	2016012011001	hxk2	-120	1	7.845500724973621	59.36112299877042	1.7632021347633309	0.3216590641344611	27.97326	7.845500724973621	59.36112299877042	1.7632021347633309	0.3216590641344611	59.36112299877042	1.7632021347633309	0.3216590641344611	58.2951596047041	58.2951596047041	0.41797	0.07911	3.0	0	99.2419	0.07905431803475771
1_20_16_yLB126_MOPSO_yLB146_yLB207_cellasics_01_w2488 laser 5_s11_t001_cell_002	2016012011002	hxk2	-120	1	2.5849819232244786	17.709615682266342	1.394365630153479	0.5143356902333824	4.80045	2.5849819232244786	17.709615682266342	1.394365630153479	0.5143356902333824	17.709615682266342	1.394365630153479	0.5143356902333824	28.830766882244912	28.830766882244912	0.39786	0.11175	2.0	0	20.0747	0.12876814713168708
1_20_16_yLB126_MOPSO_yLB146_yLB207_cellasics_01_w2488 laser 5_s11_t001_cell_003	2016012011003	hxk2	-120	3	6.21790066456577	48.238889279525175	1.7175471216199476	0.3389867147820304	20.13848	2.072633554855257	16.079629759841723	1.3842155941286325	0.5514038020570841	21.151337457028717	1.4807526247129932	0.4655782573476021	88.6048345415626	35.01380618257293	0.3826	0.11096	8.0	0	49.2205	0.126327458367261
1_20_16_yLB126_MOPSO_yLB146_yLB207_cellasics_01_w2488 laser 5_s11_t001_cell_004	2016012011004	hxk2	-120	3	13.428462255959618	106.13144285196036	1.9709300499739104	0.2574290641532198	53.45228	4.476154085319874	35.377147617320134	1.5794562294193633	0.4178995980466269	58.3887520889405	1.7389858850525148	0.3439447673109249	131.68338751864485	57.759264709120615	0.38595	0.09858	10.0	0	141.8716	0.09465222254460806
1_20_16_yLB126_MOPSO_yLB146_yLB207_cellasics_01_w2488 laser 5_s11_t001_cell_005	2016012011005	hxk2	-120	4	7.110209595623631	57.48078509726306	1.7929099704848614	0.3110878398656999	28.36476	1.7775523989059077	14.370196274315765	1.2789694658821047	0.6780975521292215	42.91278540167063	1.6599773059143867	0.3879572385910065	101.72767682397743	50.61336466040912	0.33671	0.09975	5.0	1	60.5236	0.11747829930181995
1_20_16_yLB126_MOPSO_yLB146_yLB207_cellasics_01_w2488 laser 5_s11_t001_cell_006	2016012011006	hxk2	-120	3	9.347445456727684	71.67179739460859	1.82754370812455	0.29940872719009176	33.83169	3.1158151522425617	23.8905991315362	1.357161121992678	0.6278583968849327	63.57571180098348	1.7623653375952226	0.3347656726339327	93.52230476034643	59.29956008728729	0.39778	0.09386	10.0	0	144.578	0.06465330449119287
1_20_16_yLB126_MOPSO_yLB146_yLB207_cellasics_01_w2488 laser 5_s11_t001_cell_007	2016012011007	hxk2	-120	3	7.865584110279398	59.61114978094384	1.7654063886477285	0.32085633042671946	30.89986	2.6218613700931326	19.87038326031461	1.419190999900474	0.5194095876894863	29.00660633203241	1.5337106128034184	0.44020018881084416	95.34927538841276	39.470516337774406	0.38978	0.08895	6.0	0	57.7668	0.13616098018722514
1_20_16_yLB126_MOPSO_yLB146_yLB207_cellasics_01_w2488 laser 5_s11_t001_cell_008	2016012011008	hxk2	-120	1	5.823918289801616	43.295890959989435	1.6630661369438702	0.36156048373263255	17.80663	5.823918289801616	43.295890959989435	1.6630661369438702	0.36156048373263255	43.295890959989435	1.6630661369438702	0.36156048373263255	48.91642938891017	48.91642938891017	0.43742	0.09095	2.0	0	58.5601	0.09945198675893
1_20_16_yLB126_MOPSO_yLB146_yLB207_cellasics_01_w2488 laser 5_s11_t001_cell_009	2016012011009	hxk2	-120	1	8.79452790885537	65.93284244084555	1.7888392969144211	0.31250527058188965	36.18062000000001	8.79452790885537	65.93284244084555	1.7888392969144211	0.31250527058188965	65.93284244084555	1.7888392969144211	0.31250527058188965	60.87516721647614	60.87516721647614	0.4031	0.0856	3.0	0	68.6799	0.12805097137379887
1_20_16_yLB126_MOPSO_yLB146_yLB207_cellasics_01_w2488 laser 5_s11_t002_cell_001	2016012011001	hxk2	-105	1	8.00740498140517	60.11222454010869	1.7622820044524312	0.3219950438698848	29.01418	8.00740498140517	60.11222454010869	1.7622820044524312	0.3219950438698848	60.11222454010869	1.7622820044524312	0.3219950438698848	58.20394291073031	58.20394291073031	0.40925	0.09335	5.0	0	102.9391	0.07778778891019224
