mitograph_data_extract_v2.py
directory: 2016_01_22_s16


image path	cellID	genotype	time	total number of mitochondria	total mitochondrial volume (um^3)	total mitochondrial surface area (um^2)	total normalized shape index	total sphericity	total length (um)	average volume of mitochondrion (um^3)	average surface area of mitochondrion (um^2)	average NSI of mitochondrion	average sphericity of mitochondrion	volume-weighted average surface area of mitochondria (um^2)	volume-weighted average NSI of mitochondrion	volume-weighted average sphericity of mitochondrion	average compactedness of mitochondrion	volume-weighted average compactedness of mitochondrion	average width (um)	std width (um)	number of endpoints	artifacts	cell volume (um^3)	mito/cell volume ratio
1_22_16_yLB126_MOPSO_yLB146_yLB207_cellasics_01_w2488 laser 5_s16_t001_cell_001	2016012216001	hxk2snf1	-60	2	9.58756108646961	69.25301426435817	1.7813170722841918	0.31515016550116903	27.34699	4.793780543234805	34.626507132179086	1.420156082300282	0.5940568800426763	63.249105859336936	1.7356768944106036	0.34493430325594354	71.81097930209084	56.61115772200725	0.40894	0.11293	10.0	0	123.3838	0.0777051856602699
1_22_16_yLB126_MOPSO_yLB146_yLB207_cellasics_01_w2488 laser 5_s16_t001_cell_002	2016012216002	hxk2snf1	-60	1	4.716527060820444	37.475472467670066	1.6599336131496354	0.36292640040859175	21.73388	4.716527060820444	37.475472467670066	1.6599336131496354	0.36292640040859175	37.475472467670066	1.6599336131496354	0.36292640040859175	48.64053518641995	48.64053518641995	0.34902	0.13488	2.0	0	42.5446	0.11086076871848469
1_22_16_yLB126_MOPSO_yLB146_yLB207_cellasics_01_w2488 laser 5_s16_t001_cell_003	2016012216003	hxk2snf1	-60	1	8.718249980906924	67.47272868895247	1.814870475587291	0.3036048666729479	31.732470000000006	8.718249980906924	67.47272868895247	1.814870475587291	0.3036048666729479	67.47272868895247	1.814870475587291	0.3036048666729479	63.571592878273776	63.571592878273776	0.38714	0.0869	4.0	0	100.4352	0.0868047256430706
1_22_16_yLB126_MOPSO_yLB146_yLB207_cellasics_01_w2488 laser 5_s16_t001_cell_004	2016012216004	hxk2snf1	-60	1	9.719529438070207	72.53554151182091	1.8147561913123995	0.30364310691120955	38.46655	9.719529438070207	72.53554151182091	1.8147561913123995	0.30364310691120955	72.53554151182091	1.8147561913123995	0.30364310691120955	63.559584127229826	63.559584127229826	0.41635	0.07549	2.0	0	91.6077	0.1060994811360858
1_22_16_yLB126_MOPSO_yLB146_yLB207_cellasics_01_w2488 laser 5_s16_t002_cell_001	2016012216001	hxk2snf1	-45	5	11.270572042543154	86.77131607503559	1.8892845666543776	0.2801594307045875	35.74561	2.254114408508631	17.35426321500712	1.3654435811720274	0.5724708295323107	33.73934422077346	1.5612106727629438	0.43369929354023423	145.12791393502218	42.33865703514243	0.39228	0.08905	17.0	0	120.9005	0.0932218811546946
1_22_16_yLB126_MOPSO_yLB146_yLB207_cellasics_01_w2488 laser 5_s16_t002_cell_002	2016012216002	hxk2snf1	-45	2	5.239719526547642	38.60667486329082	1.626746158929291	0.3778856673723761	19.85528	2.619859763273821	19.30333743164541	1.4268156185617444	0.5009069402346338	23.00269894397112	1.4769257842494723	0.4659505656382129	62.98851720666264	34.75600785652165	0.3739	0.11929	7.0	0	42.801	0.12242049313211471
1_22_16_yLB126_MOPSO_yLB146_yLB207_cellasics_01_w2488 laser 5_s16_t002_cell_003	2016012216003	hxk2snf1	-45	2	9.063273564508764	72.63024957600192	1.8587529739548765	0.28943873220124994	37.12862	4.531636782254382	36.31512478800096	1.4804031232974628	0.5484058975408133	68.18879761461739	1.8236780628093108	0.3086114965536177	81.55483702907962	65.26444653054045	0.37374	0.10764	7.0	0	100.1674	0.09048126999910913
1_22_16_yLB126_MOPSO_yLB146_yLB207_cellasics_01_w2488 laser 5_s16_t002_cell_004	2016012216004	hxk2snf1	-45	3	11.353729153430562	87.41585261228876	1.891647424323846	0.27945997327588423	41.84801	3.7845763844768534	29.138617537429585	1.3674083971492337	0.6282156610774969	74.17467019482503	1.8044799238318927	0.3284427895219409	98.67003747145836	64.54914487183807	0.40439	0.09377	7.0	0	93.0404	0.12203009825227064
1_22_16_yLB126_MOPSO_yLB146_yLB207_cellasics_01_w2488 laser 5_s16_t003_cell_001	2016012216001	hxk2snf1	-30	3	12.279884309746954	94.61252707045912	1.9172003543244704	0.2720601911368189	46.0682	4.093294769915651	31.537509023486376	1.488919999896391	0.4980696065087986	55.439054557900455	1.7147293831446007	0.35695591284606804	115.61970346385924	55.48209014775017	0.40207	0.09996	16.0	0	121.6683	0.10092920103056387
1_22_16_yLB126_MOPSO_yLB146_yLB207_cellasics_01_w2488 laser 5_s16_t003_cell_002	2016012216002	hxk2snf1	-30	2	6.143196655707606	48.10886712089985	1.7221555017988892	0.3371749277415771	23.37782	3.071598327853803	24.05443356044992	1.5269516113963248	0.43143849820205016	25.307746782234158	1.5419950727186205	0.4229541978590645	76.1715929025334	39.205572233021776	0.36858	0.10451	7.0	0	44.6003	0.13773890883486448
1_22_16_yLB126_MOPSO_yLB146_yLB207_cellasics_01_w2488 laser 5_s16_t003_cell_003	2016012216003	hxk2snf1	-30	2	10.685458073016306	84.57031044001887	1.898610384637591	0.2774139499514325	46.90817	5.342729036508153	42.285155220009436	1.6467569306166905	0.3817196055876063	55.99154351592443	1.7472878652988078	0.33564286247750313	98.2576653090432	57.859888661614285	0.34183	0.10534	7.0	0	101.2051	0.105582209523199
1_22_16_yLB126_MOPSO_yLB146_yLB207_cellasics_01_w2488 laser 5_s16_t003_cell_004	2016012216004	hxk2snf1	-30	2	11.837026528164039	87.08567740256676	1.8620175270214483	0.2884247140387348	39.19535	5.918513264082018	43.54283870128339	1.4693852187672682	0.5674868761103752	80.33789268170327	1.818636421755788	0.3146289498273367	81.01493803627017	65.10156104113425	0.4181	0.07971	9.0	0	98.5084	0.12016261078409597
1_22_16_yLB126_MOPSO_yLB146_yLB207_cellasics_01_w2488 laser 5_s16_t004_cell_001	2016012216001	hxk2snf1	-15	3	12.148416390433331	91.96411137470908	1.896970471991175	0.2778938006342355	44.13861	4.049472130144443	30.65470379156969	1.4391812671769262	0.5610591902532367	56.9655461529249	1.7152174083307457	0.3577786047184877	108.52776796246792	55.51143717347607	0.40912	0.09969	14.0	0	115.9155	0.10480407184917748
1_22_16_yLB126_MOPSO_yLB146_yLB207_cellasics_01_w2488 laser 5_s16_t004_cell_002	2016012216002	hxk2snf1	-15	2	6.145777319505563	48.298863958449104	1.7253112554046552	0.3359426076300063	21.9645	3.0728886597527816	24.149431979224552	1.4124657310596724	0.5764710400434125	47.22534356629375	1.7118118322986813	0.3429220203813278	68.24798332343553	53.47116944546648	0.3736	0.11433	10.0	1	43.8881	0.140032886352008
1_22_16_yLB126_MOPSO_yLB146_yLB207_cellasics_01_w2488 laser 5_s16_t004_cell_003	2016012216003	hxk2snf1	-15	1	9.088751423059254	68.99315686045668	1.8099206610461505	0.3052677491918214	34.48146	9.088751423059254	68.99315686045668	1.8099206610461505	0.3052677491918214	68.99315686045668	1.8099206610461505	0.3052677491918214	63.05286137787303	63.05286137787303	0.3964	0.10451	3.0	0	99.6918	0.09116849553382779
1_22_16_yLB126_MOPSO_yLB146_yLB207_cellasics_01_w2488 laser 5_s16_t004_cell_004	2016012216004	hxk2snf1	-15	6	10.635115987912092	82.23500218559252	1.8751623807274342	0.28439518333124186	37.25853	1.7725193313186818	13.705833697598756	1.2731257839226442	0.6746762403901923	44.358228989114416	1.6328064055574816	0.4003386982373253	147.48336413750167	48.39469931554793	0.39016	0.10892	14.0	2	101.244	0.10504440745043749
1_22_16_yLB126_MOPSO_yLB146_yLB207_cellasics_01_w2488 laser 5_s16_t005_cell_001	2016012216001	hxk2snf1	0	5	9.192827608352497	69.69572332183765	1.8122215782997213	0.30449306475454463	30.04535	1.8385655216704992	13.939144664367529	1.242374133168041	0.7111858670240258	44.3873634379064	1.613320801597808	0.42463933303969303	115.90125111768506	47.549683360309636	0.40405	0.10499	14.0	0	119.3762	0.07700720586140702
1_22_16_yLB126_MOPSO_yLB146_yLB207_cellasics_01_w2488 laser 5_s16_t005_cell_002	2016012216002	hxk2snf1	0	1	4.884619333517295	37.079490741594206	1.631979040467752	0.3754661992257349	17.276020000000006	4.884619333517295	37.079490741594206	1.631979040467752	0.3754661992257349	37.079490741594206	1.631979040467752	0.3754661992257349	46.224254659790134	46.224254659790134	0.39429	0.10221	5.0	0	47.0149	0.10389513395790048
1_22_16_yLB126_MOPSO_yLB146_yLB207_cellasics_01_w2488 laser 5_s16_t005_cell_003	2016012216003	hxk2snf1	0	5	7.9252495948731365	60.286691362887815	1.770914850010599	0.3188633764497588	27.35357	1.5850499189746272	12.057338272577562	1.2885072823191623	0.6375768951711696	21.44950521136021	1.4438831361457003	0.5052207534617036	120.82422696270352	33.47037186212313	0.4099600000000001	0.10872	9.0	0	98.3996	0.08054148182384009
1_22_16_yLB126_MOPSO_yLB146_yLB207_cellasics_01_w2488 laser 5_s16_t005_cell_004	2016012216004	hxk2snf1	0	9	9.608720019376326	71.65045993793201	1.8105571981478288	0.3050531411242047	27.761840000000007	1.0676355577084806	7.961162215325778	1.1771286300577928	0.7544005419658045	24.592276782019873	1.419031253286946	0.5494859076198044	166.69977870972338	33.13701813681223	0.42888	0.10221	22.0	0	107.7767	0.08915396388436764
1_22_16_yLB126_MOPSO_yLB146_yLB207_cellasics_01_w2488 laser 5_s16_t005_cell_005	2016012216005	hxk2snf1	0	1	1.1321081228577017	8.455401199245303	1.2910800191938034	0.6212625519030823	4.92446	1.1321081228577017	8.455401199245303	1.2687101427810057	0.6212625519030823	8.455401199245303	1.2687101427810057	0.6212625519030823	21.717679631790386	21.717679631790386	0.35744000000000004	0.14034000000000002	2.0	1	7.2286	0.15661512918929
1_22_16_yLB126_MOPSO_yLB146_yLB207_cellasics_01_w2488 laser 5_s16_t005_cell_006	2016012216006	hxk2snf1	0	3	1.860450125258364	13.384540169867089	1.3526548316737068	0.5465451234926518	2.95908	0.6201500417527879	4.461513389955697	1.1304958178188995	0.78724645727547	5.470392324362738	1.1541176541278175	0.7531406333642165	46.37059191359626	16.397390636392686	0.44146	0.16003	6.0	0	22.5462	0.08251723684072546
1_22_16_yLB126_MOPSO_yLB146_yLB207_cellasics_01_w2488 laser 5_s16_t006_cell_001	2016012216001	hxk2snf1	15	1	9.966888726095707	76.52360318991991	1.8484275805779684	0.2926813974100223	39.35157	9.966888726095707	76.52360318991991	1.8484275805779684	0.2926813974100223	76.52360318991991	1.8484275805779684	0.2926813974100223	67.16352892169168	67.16352892169168	0.3809	0.11088	7.0	0	118.6306	0.08401617058411326
1_22_16_yLB126_MOPSO_yLB146_yLB207_cellasics_01_w2488 laser 5_s16_t006_cell_002	2016012216002	hxk2snf1	15	2	5.697926082732754	45.154864376693936	1.7108211288193058	0.34165736696343435	25.86636	2.848963041366377	22.577432188346968	1.3791466460205537	0.6223602914364983	44.4885074062519	1.7015794781627398	0.3466975863318851	65.10991735334521	52.48420550356585	0.37	0.09732	8.0	1	46.795	0.12176356625136775
1_22_16_yLB126_MOPSO_yLB146_yLB207_cellasics_01_w2488 laser 5_s16_t006_cell_003	2016012216003	hxk2snf1	15	5	8.165355580930198	61.41269760470989	1.7696823701137383	0.3193076703593697	22.58716	1.6330711161860396	12.282539520941976	1.2432213181456364	0.7031162365550552	31.412303294296752	1.5198964199255534	0.4683936246276721	113.05330328209476	39.48158052909708	0.41931	0.0768	13.0	0	95.3923	0.0855976381839016
