mitograph_data_extract_v2.py
directory: 2018_05_28_s11


image path	cellID	genotype	time	total number of mitochondria	total mitochondrial volume (um^3)	total mitochondrial surface area (um^2)	total normalized shape index	total sphericity	total length (um)	average volume of mitochondrion (um^3)	average surface area of mitochondrion (um^2)	average NSI of mitochondrion	average sphericity of mitochondrion	volume-weighted average surface area of mitochondria (um^2)	volume-weighted average NSI of mitochondrion	volume-weighted average sphericity of mitochondrion	average compactedness of mitochondrion	volume-weighted average compactedness of mitochondrion	average width (um)	std width (um)	number of endpoints	artifacts	cell volume (um^3)	mito/cell volume ratio
2018_05_28_yLB126_cellasics_01_w2488 laser 5_s11_t001_cell_001	2018052811001	galactose	-240	4	5.53540719877435	40.497528442689855	1.6358959324974909	0.3736703638026323	14.77523	1.3838517996935875	10.124382110672464	1.2040388526584471	0.7391106319506926	23.433228664900522	1.4379376520365406	0.5223413897820145	81.06758887741813	33.42342303010709	0.42914	0.08637	10.0	0	65.8736	0.08403073763653952
2018_05_28_yLB126_cellasics_01_w2488 laser 5_s11_t001_cell_002	2018052811002	galactose	-240	1	6.813071009066262	49.86749268253837	1.6938920598892828	0.3485206661538737	23.005470000000006	6.813071009066262	49.86749268253837	1.6938920598892828	0.3485206661538737	49.86749268253837	1.6938920598892833	0.3485206661538737	51.687244908932826	51.687244908932826	0.4390600000000001	0.06921000000000001	1.0	0	97.2879	0.0700299935456132
2018_05_28_yLB126_cellasics_01_w2488 laser 5_s11_t001_cell_003	2018052811003	galactose	-240	2	1.7974576054011544	13.740258624925351	1.386338144218765	0.5203093790527317	4.3608699999999985	0.8987288027005772	6.8701293124626766	1.2143370528821007	0.6953221479685961	9.815233907994926	1.2899427214390526	0.6094544681840997	39.03820785791187	23.08594776299416	0.43184	0.08025	5.0	0	13.0391	0.1378513551856458
2018_05_28_yLB126_cellasics_01_w2488 laser 5_s11_t001_cell_004	2018052811004	galactose	-240	3	5.964984109241197	44.21182877051568	1.6759274296176494	0.3597646648451265	16.39254	1.9883280364137323	14.73727625683856	1.3779459274756445	0.5321173972920922	15.969671052690446	1.3998569139538213	0.5144783415252954	84.28289620333827	29.38609692961098	0.39301	0.10696	8.0	1	69.122	0.08629646290965534
2018_05_28_yLB126_cellasics_01_w2488 laser 5_s11_t001_cell_005	2018052811005	galactose	-240	2	8.529536419217584	60.63949989953802	1.7331145459174648	0.3329242771266936	23.88511	4.264768209608792	30.31974994976901	1.5243645555311796	0.4373031459609524	34.7707898669153	1.5663688728103038	0.413331059324636	76.54585075870216	41.392468833618345	0.44424	0.06982999999999999	5.0	0	121.2835	0.07032726149243371
2018_05_28_yLB126_cellasics_01_w2488 laser 5_s11_t001_cell_006	2018052811006	galactose	-240	3	5.504717423010215	39.987323749090685	1.6285737505707396	0.3770380138002937	15.94901	1.8349058076700715	13.329107916363562	1.2896074093951682	0.642769701267155	20.324858768449324	1.4202859823234393	0.5250721094941437	73.14903171348777	31.849813002125522	0.41824	0.11202	7.0	0	80.0353	0.06877861922189601
2018_05_28_yLB126_cellasics_01_w2488 laser 5_s11_t001_cell_007	2018052811007	galactose	-240	1	4.881442782791979	35.871815103863256	1.605530448414218	0.38793852258544337	18.54064	4.881442782791979	35.871815103863256	1.605530448414218	0.38793852258544337	35.871815103863256	1.605530448414218	0.38793852258544337	44.013086512636335	44.013086512636335	0.42237	0.09044	3.0	0	73.8687	0.06608269514411352
2018_05_28_yLB126_cellasics_01_w2488 laser 5_s11_t001_cell_008	2018052811008	galactose	-240	1	1.58202173361653	11.643173688265808	1.3316481109329847	0.5639246067134318	3.91972	1.58202173361653	11.643173688265808	1.3316481109329847	0.5639246067134318	11.643173688265808	1.3316481109329847	0.5639246067134318	25.112769978430048	25.112769978430048	0.42739	0.0563	2.0	0	21.771	0.07266647070031372
2018_05_28_yLB126_cellasics_01_w2488 laser 5_s11_t001_cell_009	2018052811009	galactose	-240	1	1.3820103449568493	9.731280002513339	1.2735201597895385	0.616578464060834	2.9282	1.3820103449568493	9.731280002513339	1.2735201597895385	0.616578464060834	9.731280002513339	1.2735201597895385	0.616578464060834	21.96562977447965	21.96562977447965	0.45541	0.0669	2.0	0	11.3875	0.12136205005109545
2018_05_28_yLB126_cellasics_01_w2488 laser 5_s11_t002_cell_001	2018052811001	galactose	-225	5	6.810598639516256	49.73263140516606	1.6918047036049657	0.34938120944165507	19.00006	1.362119727903251	9.946526281033213	1.228966056999414	0.6933437496052053	20.54417670643861	1.4000919848182205	0.5454514449412725	104.59398815503769	30.887342384541174	0.4411	0.08896	12.0	0	66.0238	0.10315369063150343
