mitograph_data_extract_v2.py
directory: 2016_01_29_s11


image path	cellID	genotype	time	total number of mitochondria	total mitochondrial volume (um^3)	total mitochondrial surface area (um^2)	total normalized shape index	total sphericity	total length (um)	average volume of mitochondrion (um^3)	average surface area of mitochondrion (um^2)	average NSI of mitochondrion	average sphericity of mitochondrion	volume-weighted average surface area of mitochondria (um^2)	volume-weighted average NSI of mitochondrion	volume-weighted average sphericity of mitochondrion	average compactedness of mitochondrion	volume-weighted average compactedness of mitochondrion	average width (um)	std width (um)	number of endpoints	artifacts	cell volume (um^3)	mito/cell volume ratio
1_29_16_yLB126_gal_yLB168_yLB196_cellasics_01_w2488 laser 5_s11_t001_cell_001	2016012911001	snf1	-60	2	2.9198146155096927	20.135324902018525	1.427640410725846	0.4906393031420752	8.20603	1.4599073077548463	10.067662451009262	1.27176433145792	0.6183673052309631	10.100221936398032	1.2722832428053077	0.6178627100371935	43.75582723242815	21.904690530866713	0.45136	0.07414	2.0	0	50.488	0.05783185342080678
1_29_16_yLB126_gal_yLB168_yLB196_cellasics_01_w2488 laser 5_s11_t001_cell_002	2016012911002	snf1	-60	2	2.9085190443014066	19.38911017792124	1.4027477251639693	0.5082072470884185	6.8475899999999985	1.4542595221507033	9.69455508896062	1.256960083231207	0.6537823150637215	18.69910224303008	1.3852119838642425	0.5217904656910106	43.60622482016752	28.29113829014343	0.44456	0.11257	4.0	1	42.3129	0.06873835270807263
1_29_16_yLB126_gal_yLB168_yLB196_cellasics_01_w2488 laser 5_s11_t001_cell_003	2016012911003	snf1	-60	2	3.1309931607553287	21.211067552281566	1.4315674934421054	0.4879511471752026	7.449039999999999	1.5654965803776644	10.60553377614078	1.2642032745177658	0.632556532256673	11.690657259567196	1.2881568991673766	0.6086723836962661	43.44218126522113	22.943953541515288	0.42648	0.09887	3.0	0	53.2095	0.05884274726797525
1_29_16_yLB126_gal_yLB168_yLB196_cellasics_01_w2488 laser 5_s11_t001_cell_004	2016012911004	snf1	-60	1	1.9010424211968733	14.075014691922126	1.3771622095732177	0.5272660473655952	5.50017	1.9010424211968733	14.075014691922126	1.3771622095732177	0.5272660473655952	14.075014691922126	1.3771622095732177	0.5272660473655952	27.77675301335248	27.77675301335248	0.4427100000000001	0.07681	4.0	0	29.4378	0.0645782776293362
1_29_16_yLB126_gal_yLB168_yLB196_cellasics_01_w2488 laser 5_s11_t001_cell_005	2016012911005	snf1	-60	2	4.859261294451711	33.97719653654152	1.5649301508121711	0.4083288673456765	11.1397	2.4296306472258555	16.98859826827076	1.3309851040614706	0.6012594933524544	25.476418808132852	1.4673060459429417	0.4806247395745258	53.304079966969354	34.41058317995162	0.44648	0.08535	5.0	0	79.5731	0.06106663300099797
1_29_16_yLB126_gal_yLB168_yLB196_cellasics_01_w2488 laser 5_s11_t001_cell_006	2016012911006	snf1	-60	3	5.371652532534192	37.391604476013775	1.5877264662038957	0.39668760589667335	12.7436	1.7905508441780638	12.463868158671255	1.29949161779332	0.6075203175009508	14.92695686506639	1.3509668148962641	0.5551610437461006	71.62264711102736	26.493677928065452	0.47013	0.08177000000000001	6.0	0	92.2598	0.05822311052629847
1_29_16_yLB126_gal_yLB168_yLB196_cellasics_01_w2488 laser 5_s11_t001_cell_007	2016012911007	snf1	-60	3	5.497894533752786	38.24345268911725	1.5933249251214825	0.3939048243646692	14.70096	1.8326315112509288	12.747817563039085	1.2880794545694965	0.6280980582219332	17.423241987277507	1.37668516071576	0.540351804378221	70.85045399302635	28.287358255294816	0.4496	0.0648	6.0	0	84.9049	0.06475355996830319
1_29_16_yLB126_gal_yLB168_yLB196_cellasics_01_w2488 laser 5_s11_t001_cell_008	2016012911008	snf1	-60	3	4.858993391257335	34.32151545429753	1.5728684322704998	0.4042175893163032	12.42608	1.6196644637524449	11.44050515143251	1.2592598047971002	0.6643540614873863	17.01011070599252	1.373150634747473	0.547817388888645	67.00563867210835	28.26371912726421	0.45075	0.06405	5.0	0	101.7335	0.047761979989456124
1_29_16_yLB126_gal_yLB168_yLB196_cellasics_01_w2488 laser 5_s11_t001_cell_009	2016012911009	snf1	-60	3	4.86730769865944	34.82081959532614	1.5833654529695902	0.39887578334210816	12.92512	1.6224358995531467	11.606939865108714	1.2520864295483294	0.6754494925693922	19.868552534188048	1.4041915407748764	0.5334163253867389	66.70199686348788	30.621569621141038	0.46933	0.06573999999999999	7.0	0	79.4001	0.061301027311797346
1_29_16_yLB126_gal_yLB168_yLB196_cellasics_01_w2488 laser 5_s11_t001_cell_010	2016012911010	snf1	-60	2	4.21865064882496	29.744709243608128	1.5348700589137152	0.4244795492187057	12.53506	2.10932532441248	14.872354621804064	1.335060768458941	0.5785022259159418	19.257176134349283	1.4082675442691928	0.5156993292742914	52.160799257996956	30.25749407081573	0.46054	0.07186000000000001	6.0	0	111.0962	0.03797295180955749
