mitograph_data_extract_v2.py
directory: 2016_01_29_s16


image path	cellID	genotype	time	total number of mitochondria	total mitochondrial volume (um^3)	total mitochondrial surface area (um^2)	total normalized shape index	total sphericity	total length (um)	average volume of mitochondrion (um^3)	average surface area of mitochondrion (um^2)	average NSI of mitochondrion	average sphericity of mitochondrion	volume-weighted average surface area of mitochondria (um^2)	volume-weighted average NSI of mitochondrion	volume-weighted average sphericity of mitochondrion	average compactedness of mitochondrion	volume-weighted average compactedness of mitochondrion	average width (um)	std width (um)	number of endpoints	artifacts	cell volume (um^3)	mito/cell volume ratio
1_29_16_yLB126_gal_yLB168_yLB196_cellasics_01_w2488 laser 5_s16_t001_cell_001	2016012916001	reg1	-60	2	8.826102787080556	67.25438657369243	1.8045209095628982	0.3070974162460011	35.09169	4.413051393540278	33.62719328684621	1.4552226471689875	0.5526169135484005	60.95987690039699	1.7552581555576972	0.3359873755054112	75.75372036753842	58.4988154627868	0.4102	0.09221	5.0	0	80.1021	0.11018566038943495
1_29_16_yLB126_gal_yLB168_yLB196_cellasics_01_w2488 laser 5_s16_t001_cell_002	2016012916002	reg1	-60	2	6.5939768644498695	49.140423143579646	1.699919062469561	0.3460537119152932	25.22355	3.2969884322249348	24.570211571789823	1.4714357577505086	0.4794584876783354	33.26868636200709	1.56934664250152	0.41643473924385904	70.28853781708368	41.93563624193147	0.41283	0.08695	3.0	0	46.8011	0.14089362994566088
1_29_16_yLB126_gal_yLB168_yLB196_cellasics_01_w2488 laser 5_s16_t001_cell_003	2016012916003	reg1	-60	2	5.885565007471312	45.29962033975434	1.695154025062637	0.3480019436979515	23.37123	2.942782503735656	22.64981016987717	1.400298687425808	0.5715913975955595	40.92716332975342	1.6477321314762914	0.3769400375266895	65.01595080685217	48.181947803179035	0.4071	0.08745	4.0	0	39.7007	0.14824839379334148
1_29_16_yLB126_gal_yLB168_yLB196_cellasics_01_w2488 laser 5_s16_t001_cell_004	2016012916004	reg1	-60	4	8.446602650199468	63.635168444458806	1.7811992981455596	0.31519184277603185	26.437490000000004	2.111650662549867	15.908792111114705	1.3249478171427085	0.6081195034725873	35.83769614918137	1.563298303332736	0.4341975990531597	106.9468146855282	42.471661930430656	0.42174	0.09057	9.0	0	83.6523	0.100972748510196
1_29_16_yLB126_gal_yLB168_yLB196_cellasics_01_w2488 laser 5_s16_t001_cell_005	2016012916005	reg1	-60	1	9.782480795288397	75.59039535753527	1.8485941662933787	0.2926286499286977	38.62955	9.782480795288397	75.59039535753527	1.8485941662933787	0.2926286499286977	75.59039535753527	1.8485941662933787	0.2926286499286977	67.1816894809721	67.1816894809721	0.39603	0.09434	4.0	0	74.2984	0.1316647571857321
1_29_16_yLB126_gal_yLB168_yLB196_cellasics_01_w2488 laser 5_s16_t001_cell_006	2016012916006	reg1	-60	2	7.888827238375822	60.60126841921802	1.7782574893808183	0.31623556237530603	29.927540000000004	3.944413619187912	30.30063420960901	1.4139554223241009	0.6030357959014642	56.59373009145667	1.7423082112317303	0.33921556720276963	71.24145506471467	56.99493046112933	0.38269	0.08968	7.0	0	60.9276	0.1294787130688854
1_29_16_yLB126_gal_yLB168_yLB196_cellasics_01_w2488 laser 5_s16_t002_cell_001	2016012916001	reg1	-45	2	8.365167983186552	62.226731842887354	1.7670745758418955	0.3202508146423548	33.81212	4.182583991593276	31.113365921443677	1.4107510079121015	0.6002387516721919	56.09642110768993	1.7164440800957903	0.3545164003774597	70.22230012016013	54.900867891923596	0.4061	0.08059	5.0	0	78.7394	0.10623865540233418
1_29_16_yLB126_gal_yLB168_yLB196_cellasics_01_w2488 laser 5_s16_t002_cell_002	2016012916002	reg1	-45	1	7.262345348860362	54.82920202199225	1.7387545039911372	0.3307679822980438	30.34068	7.262345348860362	54.82920202199225	1.7387545039911372	0.3307679822980438	54.82920202199225	1.7387545039911372	0.3307679822980438	55.90375637237952	55.90375637237952	0.39964	0.09985	1.0	0	56.1202	0.12940697554285913
1_29_16_yLB126_gal_yLB168_yLB196_cellasics_01_w2488 laser 5_s16_t002_cell_003	2016012916003	reg1	-45	2	7.104563115654615	51.56714956353717	1.6986296809680397	0.34657927037779296	26.12479	3.5522815578273077	25.783574781768586	1.3869374386697646	0.5981142465227585	49.48180154760308	1.6762106053273402	0.3596689419262021	64.63513630768733	50.34474686454492	0.41298	0.10174	3.0	0	45.4201	0.1564189228041025
1_29_16_yLB126_gal_yLB168_yLB196_cellasics_01_w2488 laser 5_s16_t002_cell_004	2016012916004	reg1	-45	6	7.264780215665666	55.021067014562405	1.7415994622837592	0.32968822482162413	17.76877	1.2107967026109443	9.170177835760402	1.252440815476285	0.6634727498183922	15.766298932409734	1.3751717096921787	0.5451626479981381	130.61240711034216	28.403772548111906	0.41714	0.10808	10.0	0	84.7807	0.08568908036458375
