mitograph_data_extract_v2.py
directory: 2016_02_03_s11


image path	cellID	genotype	time	total number of mitochondria	total mitochondrial volume (um^3)	total mitochondrial surface area (um^2)	total normalized shape index	total sphericity	total length (um)	average volume of mitochondrion (um^3)	average surface area of mitochondrion (um^2)	average NSI of mitochondrion	average sphericity of mitochondrion	volume-weighted average surface area of mitochondria (um^2)	volume-weighted average NSI of mitochondrion	volume-weighted average sphericity of mitochondrion	average compactedness of mitochondrion	volume-weighted average compactedness of mitochondrion	average width (um)	std width (um)	number of endpoints	artifacts	cell volume (um^3)	mito/cell volume ratio
2_03_16_yLB126_galactose_yLB168_yLB196_cellasics_01_w2488 laser 5_s11_t001_cell_001	2016020311001	snf1	-60	2	3.6740604793497074	25.39419824309368	1.4850568872110466	0.4534337261006466	8.78169	1.8370302396748537	12.69709912154684	1.3235671221608496	0.5708734119824432	12.835598505044086	1.3243553179710617	0.5701935083243562	49.32031601650813	24.7042111648828	0.45113	0.13629000000000002	4.0	0	74.7958	0.04912121374929752
2_03_16_yLB126_galactose_yLB168_yLB196_cellasics_01_w2488 laser 5_s11_t001_cell_002	2016020311002	snf1	-60	3	5.308561321982009	37.62564604264161	1.5989724257380575	0.3911272290201488	12.76245	1.7695204406606695	12.54188201421387	1.2238899532209278	0.7331545093038206	23.17351057128995	1.4321562847000424	0.5320551221649221	65.20072268506071	33.21181905684341	0.4199	0.13266	10.0	0	96.6727	0.054912724295297526
2_03_16_yLB126_galactose_yLB168_yLB196_cellasics_01_w2488 laser 5_s11_t001_cell_003	2016020311003	snf1	-60	2	3.8833862046224734	27.00875602348284	1.5035113150049888	0.4423709487207496	11.12212	1.9416931023112367	13.50437801174142	1.3391305236293758	0.5578306994703996	13.594799633686495	1.3403517656314643	0.5568133695348474	51.09437747752958	25.61706207210235	0.47529	0.09741	6.0	0	50.3949	0.0770591112319396
2_03_16_yLB126_galactose_yLB168_yLB196_cellasics_01_w2488 laser 5_s11_t001_cell_004	2016020311004	snf1	-60	3	5.854642997894674	41.33548270170208	1.622131178676069	0.3800389034021201	16.23433	1.951547665964891	13.778494233900693	1.3200351384071305	0.5887761232290222	17.46373881825527	1.383331186940951	0.5376118104572278	75.45589989500323	28.909822723928226	0.4245600000000001	0.10499	9.0	0	106.8758	0.054779875312228526
2_03_16_yLB126_galactose_yLB168_yLB196_cellasics_01_w2488 laser 5_s11_t001_cell_005	2016020311005	snf1	-60	6	7.484518001673863	56.103965121432026	1.7412726150951388	0.3298120053047574	22.0641	1.247419666945644	9.350660853572004	1.2632792217161914	0.6415573771643746	13.220787493996294	1.337001707911988	0.5759996052920706	132.03890156865788	26.14377742586361	0.4264	0.08421000000000001	14.0	0	106.4096	0.0703368681178565
2_03_16_yLB126_galactose_yLB168_yLB196_cellasics_01_w2488 laser 5_s11_t001_cell_006	2016020311006	snf1	-60	2	4.221553598053984	30.490750128606585	1.5536429656198003	0.4142834210894236	11.33518	2.110776799026993	15.245375064303293	1.3326338923278116	0.5922330658833457	21.417154663334266	1.4418369111675489	0.4967726985747992	52.86984338132081	32.656849195668755	0.41185	0.08984	6.0	0	79.7419	0.052940218355143086
2_03_16_yLB126_galactose_yLB168_yLB196_cellasics_01_w2488 laser 5_s11_t001_cell_007	2016020311007	snf1	-60	2	5.832195216355232	41.26272426759331	1.6227795862867032	0.3797352627982709	16.79261	2.9160976081776164	20.631362133796657	1.3985638849083672	0.5342057293196736	29.82228359237205	1.5128316314400336	0.44816899542785615	60.73284985796162	37.53189256628064	0.41435	0.09852	3.0	0	78.9159	0.07390393084733536
2_03_16_yLB126_galactose_yLB168_yLB196_cellasics_01_w2488 laser 5_s11_t001_cell_008	2016020311008	snf1	-60	1	5.468000284599199	36.98572325788857	1.569756003963768	0.4058221004745825	14.267079999999998	5.468000284599199	36.98572325788857	1.569756003963768	0.4058221004745825	36.98572325788857	1.569756003963768	0.4058221004745825	41.13605549238388	41.13605549238388	0.47662	0.08047	3.0	0	106.3373	0.051421281945274136
2_03_16_yLB126_galactose_yLB168_yLB196_cellasics_01_w2488 laser 5_s11_t002_cell_001	2016020311001	snf1	-45	4	4.151797019419272	28.90628707147869	1.5211617246447675	0.432164631923763	8.25913	1.037949254854818	7.2265717678696735	1.1975103408619887	0.7065900008059679	8.797633952278384	1.2352419404404862	0.661238803002884	73.99867519991673	20.214002961215986	0.46153	0.08659	7.0	0	84.6823	0.04902791987722667
2_03_16_yLB126_galactose_yLB168_yLB196_cellasics_01_w2488 laser 5_s11_t002_cell_002	2016020311002	snf1	-45	5	5.746022468961852	40.54350713107533	1.6165761033249066	0.3826552627885391	15.59314	1.1492044937923702	8.108701426215067	1.2211778371322666	0.6814130339385769	9.803836301218492	1.261861249329011	0.6361677876176265	98.36972829779623	21.6160584283705	0.4271100000000001	0.10149	12.0	0	97.8342	0.05873224771053326
2_03_16_yLB126_galactose_yLB168_yLB196_cellasics_01_w2488 laser 5_s11_t002_cell_003	2016020311003	snf1	-45	2	3.83592049250282	27.166498851489372	1.5140895931714544	0.4362112391700697	10.6379	1.91796024625141	13.583249425744686	1.3384501048560429	0.5636707826331279	15.466442784101545	1.3674912507010997	0.5392892970179558	51.495572615809316	27.409419046501583	0.46464	0.07547000000000001	5.0	0	50.8134	0.07549033311100654
2_03_16_yLB126_galactose_yLB168_yLB196_cellasics_01_w2488 laser 5_s11_t002_cell_004	2016020311004	snf1	-45	4	4.503857078188007	32.47886772868992	1.5692670088020493	0.4060750541924727	12.83602	1.1259642695470018	8.11971693217248	1.2077683207898278	0.7073996046144942	12.199832093044392	1.299000244718488	0.6165311796557715	77.70210224011329	24.178845439331823	0.43433	0.10284	7.0	0	104.4819	0.04310657710271355
2_03_16_yLB126_galactose_yLB168_yLB196_cellasics_01_w2488 laser 5_s11_t002_cell_005	2016020311005	snf1	-45	4	8.606252623626906	64.7732284976426	1.7858748167649914	0.31354362396349056	27.37488	2.1515631559067265	16.19330712441065	1.3275872359680014	0.6064142436462401	32.92936693390919	1.539275747382854	0.4525786341248568	107.59160137208309	40.93329927973984	0.41393	0.08616	15.0	0	108.8806	0.07904303083953346
2_03_16_yLB126_galactose_yLB168_yLB196_cellasics_01_w2488 laser 5_s11_t002_cell_006	2016020311006	snf1	-45	3	4.01355180234588	30.011743926133093	1.5675711533937935	0.40695414293517695	11.0202	1.33785060078196	10.003914642044366	1.2803582667367692	0.6300466067170295	12.971341992211244	1.3505289079069334	0.5542987653663556	68.91261197650553	26.41828843544413	0.42358	0.10288	10.0	0	78.4082	0.051187908947608544
2_03_16_yLB126_galactose_yLB168_yLB196_cellasics_01_w2488 laser 5_s11_t002_cell_007	2016020311007	snf1	-45	3	5.895701041590563	40.45583177459324	1.6066230426413664	0.39011557722730583	15.71573	1.9652336805301875	13.48527725819775	1.2840929325896526	0.6419174900127312	18.188375969559072	1.3826868658781641	0.5382741936133083	71.05587968091619	28.73284638199501	0.43424	0.10644	11.0	1	99.7127	0.05912688194774149
2_03_16_yLB126_galactose_yLB168_yLB196_cellasics_01_w2488 laser 5_s11_t002_cell_008	2016020311008	snf1	-45	3	4.8645902108001975	33.89740883962739	1.5625206585105778	0.4095891692099034	12.76267	1.621530070266732	11.299136279875796	1.252360839921853	0.6646343048344924	19.564703229227103	1.3878540867150058	0.5393131273838018	65.65239643669508	29.30903146546565	0.46301	0.07442	7.0	0	116.6075	0.04171764432648155
2_03_16_yLB126_galactose_yLB168_yLB196_cellasics_01_w2488 laser 5_s11_t002_cell_009	2016020311009	snf1	-45	2	2.3249697454077394	16.000228555209993	1.3730360149654361	0.5304398480753191	3.5987	1.1624848727038697	8.000114277604997	1.222887454428059	0.6689411780022751	8.019601439830101	1.223513250293828	0.6682566196175714	38.91137054792502	19.485543980369314	0.4961	0.09023	4.0	0	23.4899	0.09897742201574887
2_03_16_yLB126_galactose_yLB168_yLB196_cellasics_01_w2488 laser 5_s11_t003_cell_001	2016020311001	snf1	-30	1	3.5331281538273624	24.768242443459435	1.4858868388643942	0.4529273309155111	9.37289	3.5331281538273624	24.768242443459435	1.4858868388643942	0.4529273309155111	24.768242443459435	1.4858868388643942	0.4529273309155111	34.88858812142404	34.88858812142404	0.41469	0.10141	0.0	0	81.7038	0.04324313133327168
2_03_16_yLB126_galactose_yLB168_yLB196_cellasics_01_w2488 laser 5_s11_t003_cell_002	2016020311002	snf1	-30	3	6.6061545466590275	45.61793432366831	1.6368523354907436	0.3732338246728041	17.55904	2.2020515155530087	15.205978107889436	1.3143481636249517	0.6035346778686369	22.412853583526967	1.4229706181287358	0.5130670415955463	75.7260442466389	31.65144588740128	0.45582	0.08184	9.0	0	92.4561	0.07145179762783664
2_03_16_yLB126_galactose_yLB168_yLB196_cellasics_01_w2488 laser 5_s11_t003_cell_003	2016020311003	snf1	-30	3	3.7134462105486903	27.469826609977087	1.5390764195440696	0.4221624789302656	11.40577	1.2378154035162303	9.15660886999236	1.2632174225033688	0.6374182314333529	11.147368781172826	1.3070189938157764	0.5960789742160456	65.45875222472988	24.153089279794283	0.42354	0.10451	8.0	0	48.5746	0.076448312709702
2_03_16_yLB126_galactose_yLB168_yLB196_cellasics_01_w2488 laser 5_s11_t003_cell_004	2016020311004	snf1	-30	4	4.53172811878941	30.836020944685195	1.5259225402164367	0.4294721669187289	8.462589999999999	1.1329320296973524	7.709005236171301	1.204423917482667	0.694772316567028	8.637876412006605	1.2247734792353815	0.6716329751896604	74.90535382279691	19.67715422222728	0.49925	0.10503	8.0	0	111.8998	0.04049808953000282
2_03_16_yLB126_galactose_yLB168_yLB196_cellasics_01_w2488 laser 5_s11_t003_cell_005	2016020311005	snf1	-30	2	8.849581087225326	65.62136785507826	1.7809005698023603	0.31529759223280324	29.21857	4.424790543612663	32.81068392753913	1.4334071628968723	0.5716537339328546	58.4450946341607	1.7251760699010796	0.3506704036122563	72.6222770703185	55.77578504665634	0.42094	0.07577	8.0	0	113.9942	0.07763185396472211
2_03_16_yLB126_galactose_yLB168_yLB196_cellasics_01_w2488 laser 5_s11_t003_cell_006	2016020311006	snf1	-30	1	3.5222463371991877	24.78576760162096	1.4879415875679245	0.4516772693949418	10.6607	3.5222463371991877	24.78576760162096	1.4879415875679245	0.4516772693949418	24.78576760162096	1.4879415875679245	0.4516772693949418	35.03352471546265	35.03352471546265	0.44753	0.07432000000000001	4.0	0	81.1111	0.04342496079080654
2_03_16_yLB126_galactose_yLB168_yLB196_cellasics_01_w2488 laser 5_s11_t003_cell_007	2016020311007	snf1	-30	3	6.997051187620821	49.233909013730745	1.6682139431781635	0.3593325062122799	19.76403	2.3323503958736067	16.411303004576915	1.3870572669451642	0.5207801491842515	16.626568275413803	1.3908005903277567	0.51795183162702	85.30271902527804	28.66313358667427	0.45106	0.09914	7.0	0	114.8234	0.06093750217830878
2_03_16_yLB126_galactose_yLB168_yLB196_cellasics_01_w2488 laser 5_s11_t003_cell_008	2016020311008	snf1	-30	3	4.017597770704768	26.675080604832107	1.4773678931803582	0.4581658200911005	8.816880000000003	1.3391992569015896	8.891693534944034	1.2244031621071885	0.6719222764851346	9.674745838729102	1.2413541321335495	0.6522983604374442	58.967892225453284	20.43795193584548	0.4896100000000001	0.10249	6.0	0	109.9925	0.036526106513669276
2_03_16_yLB126_galactose_yLB168_yLB196_cellasics_01_w2488 laser 5_s11_t003_cell_009	2016020311009	snf1	-30	1	2.647879628400702	18.68781355478063	1.4209248338453422	0.4952879828244274	7.973139999999999	2.647879628400702	18.68781355478063	1.4209248338453422	0.4952879828244274	18.68781355478063	1.4209248338453422	0.4952879828244274	30.509809818777978	30.509809818777978	0.4573100000000001	0.07518999999999999	5.0	0	43.6761	0.06062536784192503
2_03_16_yLB126_galactose_yLB168_yLB196_cellasics_01_w2488 laser 5_s11_t003_cell_010	2016020311010	snf1	-30	1	2.159316630349426	15.437865364641096	1.3823333496696408	0.5233285503451002	5.57721	2.159316630349426	15.437865364641096	1.3823333496696408	0.5233285503451002	15.437865364641096	1.3823333496696408	0.5233285503451002	28.09082822515829	28.09082822515829	0.4124	0.09276	2.0	0	21.0393	0.10263253199248197
2_03_16_yLB126_galactose_yLB168_yLB196_cellasics_01_w2488 laser 5_s11_t003_cell_011	2016020311011	snf1	-30	2	1.7313284160415798	11.771040417724755	1.2992883493989904	0.5923643471971693	3.88393	0.8656642080207899	5.885520208862378	1.1626044215756124	0.7409056641883027	6.753323407331238	1.1736722693359196	0.7268057901728336	33.47175212725827	17.213234055926954	0.46559	0.07467	2.0	0	40.117	0.043156976245521346
2_03_16_yLB126_galactose_yLB168_yLB196_cellasics_01_w2488 laser 5_s11_t003_cell_012	2016020311012	snf1	-30	2	1.4583389064937569	10.061640265937466	1.271958211206679	0.6180936949305037	2.45784	0.7291694532468784	5.030820132968733	1.1276666844967207	0.7910752071454514	5.387776038477439	1.1410841104056029	0.772287334775913	30.680980027322068	15.8851990045364	0.48668	0.07534	4.0	0	19.5185	0.07471572643869953
2_03_16_yLB126_galactose_yLB168_yLB196_cellasics_01_w2488 laser 5_s11_t004_cell_001	2016020311001	snf1	-15	2	3.3213180937414943	24.577946135510373	1.510986467089111	0.4380047806374812	10.47953	1.6606590468707472	12.288973067755187	1.3030012481177362	0.6147034352680916	17.238564698899545	1.402136165985307	0.5224779818060153	49.05884260252099	29.92472123613163	0.38887	0.1215	4.0	0	81.8365	0.040584801326321314
2_03_16_yLB126_galactose_yLB168_yLB196_cellasics_01_w2488 laser 5_s11_t004_cell_002	2016020311002	snf1	-15	2	6.497586829311667	46.0629666363363	1.6539277205234355	0.3655669687017048	15.66037	3.2487934146558337	23.03148331816815	1.4659888890405406	0.4684331053426726	25.75073242437484	1.4907181590040366	0.4526646196239544	67.46000640598118	35.42685170364708	0.42785	0.06896000000000001	6.0	0	92.0355	0.0705987019064564
2_03_16_yLB126_galactose_yLB168_yLB196_cellasics_01_w2488 laser 5_s11_t004_cell_003	2016020311003	snf1	-15	4	4.047156715023032	29.05126401886528	1.5380027566108565	0.4227520986971648	10.30988	1.011789178755758	7.26281600471632	1.2220339224706092	0.6812955007101226	10.006859503815946	1.2780709628853295	0.6162541222886623	78.93240461061603	22.34803042219029	0.42549	0.11874	7.0	1	45.9165	0.088141663999282
2_03_16_yLB126_galactose_yLB168_yLB196_cellasics_01_w2488 laser 5_s11_t004_cell_004	2016020311004	snf1	-15	4	5.193653908477634	36.1420524936101	1.5786045198091474	0.4012853603583661	11.94158	1.2984134771194085	9.035513123402524	1.2473188035009493	0.6473502556061441	9.337775188943192	1.2569800672269238	0.636556651777954	83.10031871246954	21.23204073511734	0.4448	0.10564	7.0	0	117.8194	0.04408148325723636
2_03_16_yLB126_galactose_yLB168_yLB196_cellasics_01_w2488 laser 5_s11_t004_cell_005	2016020311005	snf1	-15	4	8.552751652320154	62.413754179747755	1.756694076914781	0.3240467917518729	27.4699	2.1381879130800385	15.603438544936939	1.2935770492566068	0.6465577913937002	40.30317159160032	1.5824051233654903	0.4261898739309197	101.41626748373554	44.029468765301324	0.43058	0.09418	11.0	0	113.4045	0.07541809762681512
2_03_16_yLB126_galactose_yLB168_yLB196_cellasics_01_w2488 laser 5_s11_t004_cell_006	2016020311006	snf1	-15	1	3.660994783674129	26.133605050609702	1.5083121499858707	0.4395593688187172	10.38785	3.660994783674129	26.133605050609702	1.5083121499858707	0.4395593688187172	26.133605050609702	1.5083121499858707	0.4395593688187172	36.49218560551589	36.49218560551589	0.41878	0.13135	5.0	0	80.3672	0.04555334494263989
2_03_16_yLB126_galactose_yLB168_yLB196_cellasics_01_w2488 laser 5_s11_t004_cell_007	2016020311007	snf1	-15	5	7.731496742475494	57.05632839907828	1.7370886764489613	0.33140268405126155	25.04535	1.5462993484950989	11.411265679815655	1.2984105647568387	0.6102296680984204	14.937357202096624	1.3680919981217634	0.5470080825654391	119.76151550854837	27.811387152168695	0.41682	0.10014	16.0	0	118.5516	0.06521630026482557
2_03_16_yLB126_galactose_yLB168_yLB196_cellasics_01_w2488 laser 5_s11_t004_cell_009	2016020311009	snf1	-15	1	2.6865821750285743	18.438756185139926	1.4046141493379571	0.5068575524446111	6.469519999999998	2.6865821750285743	18.438756185139926	1.4046141493379571	0.5068575524446111	18.438756185139926	1.4046141493379571	0.5068575524446111	29.471164977336745	29.471164977336745	0.47178	0.07032000000000001	3.0	0	47.9979	0.055972910794609226
2_03_16_yLB126_galactose_yLB168_yLB196_cellasics_01_w2488 laser 5_s11_t004_cell_010	2016020311010	snf1	-15	2	3.0578194737595714	21.335064370901453	1.447108082355648	0.4775271424261686	6.78455	1.5289097368797857	10.667532185450726	1.2662077822425966	0.638045499059173	13.244655808185685	1.3205709464270785	0.5836690633604729	44.15807253591267	24.866794345978555	0.4671	0.08118	4.0	0	40.7982	0.07494986234097513
2_03_16_yLB126_galactose_yLB168_yLB196_cellasics_01_w2488 laser 5_s11_t004_cell_011	2016020311011	snf1	-15	2	2.129160223796549	15.124810608062205	1.374675298518029	0.5291755162570198	3.80028	1.0645801118982745	7.562405304031103	1.239857098240142	0.650631484445559	8.930150338545117	1.2446482855176506	0.6456033084255863	40.546130456787	20.508051536511285	0.44883	0.12855	4.0	0	43.6365	0.048793102650225136
2_03_16_yLB126_galactose_yLB168_yLB196_cellasics_01_w2488 laser 5_s11_t004_cell_012	2016020311012	snf1	-15	1	3.1097433746215217	22.182074244124717	1.4672952038504776	0.464477845582034	8.47184	3.1097433746215217	22.182074244124717	1.4672952038504776	0.464477845582034	22.182074244124717	1.4672952038504776	0.464477845582034	33.5953121450698	33.5953121450698	0.43225	0.0938	3.0	0	35.2258	0.08828027680340891
