mitograph_data_extract_v2.py
directory: 2016_02_03_s1


image path	cellID	genotype	time	total number of mitochondria	total mitochondrial volume (um^3)	total mitochondrial surface area (um^2)	total normalized shape index	total sphericity	total length (um)	average volume of mitochondrion (um^3)	average surface area of mitochondrion (um^2)	average NSI of mitochondrion	average sphericity of mitochondrion	volume-weighted average surface area of mitochondria (um^2)	volume-weighted average NSI of mitochondrion	volume-weighted average sphericity of mitochondrion	average compactedness of mitochondrion	volume-weighted average compactedness of mitochondrion	average width (um)	std width (um)	number of endpoints	artifacts	cell volume (um^3)	mito/cell volume ratio
2_03_16_yLB126_galactose_yLB168_yLB196_cellasics_01_w2488 laser 5_s2_t001_cell_001	2016020302001	wildtype	-60	4	2.8832898773136293	20.21106563071264	1.4363373091733518	0.4847157336761077	5.63662	0.7208224693284073	5.05276640767816	1.131691525930754	0.7880265872277915	5.568327323687124	1.1514866936671675	0.7605648163837616	62.22299862697041	16.36592714284372	0.51772	0.11297	6.0	0	53.5687	0.05382415248668774
2_03_16_yLB126_galactose_yLB168_yLB196_cellasics_01_w2488 laser 5_s2_t001_cell_002	2016020302002	wildtype	-60	2	3.0486383294323485	21.558206343942327	1.4561147957121423	0.4716379797500989	7.84789	1.5243191647161742	10.779103171971164	1.2861196919199098	0.6111406304012701	12.437329206710515	1.3171315075501464	0.5817740924126635	45.73789467864006	24.50749636258601	0.48268	0.0555	4.0	0	51.0831	0.059679978886018045
2_03_16_yLB126_galactose_yLB168_yLB196_cellasics_01_w2488 laser 5_s2_t001_cell_003	2016020302003	wildtype	-60	1	5.588878725971558	39.16141158139771	1.6035366036956564	0.38890385141246425	16.9989	5.588878725971558	39.16141158139771	1.6035366036956564	0.38890385141246425	39.16141158139771	1.6035366036956566	0.38890385141246425	43.84931573113724	43.84931573113724	0.43698	0.09092	2.0	0	97.4475	0.05735271531821296
2_03_16_yLB126_galactose_yLB168_yLB196_cellasics_01_w2488 laser 5_s2_t001_cell_004	2016020302004	wildtype	-60	2	2.07793242098508	14.670548437432355	1.3649098654815917	0.5367747203483216	3.92308	1.0389662104925397	7.335274218716178	1.2103853856029545	0.6868745807700793	8.210023399319672	1.2303541142072691	0.664257987567556	37.95268661004829	19.9103451656771	0.46548	0.06606000000000001	4.0	0	41.6073	0.04994153480242841
2_03_16_yLB126_galactose_yLB168_yLB196_cellasics_01_w2488 laser 5_s2_t001_cell_005	2016020302005	wildtype	-60	1	4.228724149108582	29.705656800326533	1.5326432095737124	0.4257139378861283	12.2486	4.228724149108582	29.705656800326533	1.5326432095737124	0.4257139378861283	29.705656800326533	1.5326432095737124	0.4257139378861283	38.286827615009756	38.286827615009756	0.48068	0.06398	2.0	0	73.7884	0.05730879310445249
2_03_16_yLB126_galactose_yLB168_yLB196_cellasics_01_w2488 laser 5_s2_t001_cell_006	2016020302006	wildtype	-60	1	1.4043937292547686	9.400035746411858	1.2449724177452102	0.6451794715091875	2.64747	1.4043937292547686	9.400035746411858	1.2449724177452102	0.6451794715091875	9.400035746411858	1.2449724177452102	0.6451794715091875	20.5213239435252	20.5213239435252	0.46361	0.0751	2.0	0	9.9794	0.1407292752324557
2_03_16_yLB126_galactose_yLB168_yLB196_cellasics_01_w2488 laser 5_s2_t001_cell_007	2016020302007	wildtype	-60	2	3.383796890318129	23.321981889484782	1.462758292980704	0.4673635753751077	5.46758	1.6918984451590646	11.660990944742391	1.293094948766115	0.6037911382575607	13.054444658657472	1.318589786199257	0.5800577922196005	46.42726732954648	24.57514377181941	0.43468	0.07979	4.0	0	94.353	0.035863161641051466
2_03_16_yLB126_galactose_yLB168_yLB196_cellasics_01_w2488 laser 5_s2_t001_cell_008	2016020302008	wildtype	-60	3	2.8775630658584683	18.84670055619158	1.3879292212038967	0.5191171312723184	5.73449	0.9591876886194894	6.282233518730526	1.1510661813525844	0.7590630219330434	7.045251920835862	1.169480624774676	0.7350269831519862	48.93804018568849	17.09720149203768	0.5345300000000001	0.07439	7.0	0	55.4671	0.05187873650972321
2_03_16_yLB126_galactose_yLB168_yLB196_cellasics_01_w2488 laser 5_s2_t001_cell_009	2016020302009	wildtype	-60	2	3.1968175947014363	21.782411299559442	1.4406936077867531	0.4817888461802855	7.561719999999998	1.5984087973507182	10.891205649779721	1.2545425815208011	0.6552865173801874	12.94850980560914	1.3069199072112925	0.6011260599930454	43.290155716866806	24.284115328066353	0.42076	0.12209	3.0	0	102.9671	0.031046980974519398
2_03_16_yLB126_galactose_yLB168_yLB196_cellasics_01_w2488 laser 5_s2_t001_cell_010	2016020302010	wildtype	-60	1	1.762123553310644	12.580787682180967	1.335364220287112	0.5607903462571728	4.84687	1.762123553310644	12.580787682180967	1.335364220287112	0.5607903462571728	12.580787682180967	1.335364220287112	0.5607903462571728	25.323596995496324	25.323596995496324	0.3879	0.12164	2.0	0	50.43899999999999	0.034935735310189425
