mitograph_data_extract_v2.py
directory: 2019_02_14_glucose


image path	cellID	genotype	total number of mitochondria	total mitochondrial volume (um^3)	total mitochondrial surface area (um^2)	total normalized shape index	total sphericity	total length (um)	average volume of mitochondrion (um^3)	average surface area of mitochondrion (um^2)	average NSI of mitochondrion	average sphericity of mitochondrion	volume-weighted average surface area of mitochondria (um^2)	volume-weighted average NSI of mitochondrion	volume-weighted average sphericity of mitochondrion	average compactedness of mitochondrion	volume-weighted average compactedness of mitochondrion	average width (um)	std width (um)	number of endpoints	artifacts	cell volume (um^3)	mito/cell volume ratio
2019_02_14_yLB126_glucose_10_w2488 laser 10_cell_002	2019021400002	glucose	5	8.448811966510284	62.97210931009178	1.7717407600157895	0.3185661647165316	25.176170000000006	1.6897623933020567	12.594421862018356	1.2571662437136584	0.6792913655973265	38.559026672821865	1.5748071426999295	0.43008562706374137	116.01826235008892	43.46542408793466	0.3964	0.10303	13.0	0	106.0813	0.07964468729653845
2019_02_14_yLB126_glucose_10_w2488 laser 10_cell_003	2019021400003	glucose	2	5.993111518910557	44.43453936238803	1.6750821377863407	0.35908589659911955	21.62113	2.9965557594552785	22.21726968119401	1.3655984261364558	0.6170494790037165	43.41731903386908	1.6553879866353982	0.3667777777986143	61.70577852355665	48.36110729773919	0.41449	0.10372	11.0	2	77.4973	0.07733316539944692
2019_02_14_yLB126_glucose_10_w2488 laser 10_cell_004	2019021400004	glucose	4	7.316278678361988	55.45000547527593	1.744263078276836	0.32868207806522504	23.90864	1.829069669590497	13.862501368818982	1.3462728407125115	0.5683132857150708	20.45758275835623	1.4425533846277394	0.4966393661405337	107.25637716174896	32.907923061404325	0.40944	0.09637	8.0	0	96.9153	0.07549147222741907
2019_02_14_yLB126_glucose_10_w2488 laser 10_cell_005	2019021400005	glucose	2	2.778176564660789	20.6474996688796	1.469845624288933	0.462867355306674	7.3984	1.3890882823303945	10.3237498344398	1.2904399741180126	0.6118922632234157	12.933502906636386	1.3429326714269745	0.5624201471186462	46.56249207247822	26.075884750733447	0.42992	0.07489	4.0	0	50.8076	0.05468033452988901
2019_02_14_yLB126_glucose_10_w2488 laser 10_cell_006	2019021400006	glucose	4	5.604382615831356	40.813150249692114	1.635493180809991	0.3738544243682772	14.69528	1.4010956539578392	10.203287562423029	1.2665926607611446	0.6453174720121926	17.04072135749567	1.3802572962023982	0.537981391096158	89.57369609315327	28.57893239261448	0.43624	0.08682000000000001	10.0	0	100.0752	0.05600171287023514
2019_02_14_yLB126_glucose_10_w2488 laser 10_cell_007	2019021400007	glucose	6	5.420144394392525	44.1950475337263	1.7209745776519338	0.33763782200273673	16.34046	0.9033573990654208	7.365841255621049	1.245149689750458	0.6708841336411105	21.495329019898136	1.4557928528660953	0.5022838645204942	129.5209368379019	34.473246039387355	0.38144	0.11357	15.0	0	110.185	0.049191309110972685
2019_02_14_yLB126_glucose_10_w2488 laser 10_cell_008	2019021400008	glucose	3	3.7550529268986113	26.233830260704032	1.4984770721915022	0.4453482964558011	8.07255	1.2516843089662038	8.744610086901345	1.2272504322142863	0.6803773006558068	10.285480062387228	1.2717349689836521	0.626791733125924	60.271427271673964	22.11133603028901	0.46007	0.08535	6.0	0	76.6201	0.0490087186899862
2019_02_14_yLB126_glucose_10_w2488 laser 10_cell_009	2019021400009	glucose	3	4.2849531375539485	29.433930045748173	1.5189146546294952	0.4334442594590195	9.61593	1.4283177125179825	9.81131001524939	1.2310268214254314	0.6845016172305921	18.465538466944476	1.3670188645305252	0.5518054756390622	61.97818302361618	27.824725359848863	0.46042	0.10860999999999997	7.0	0	52.75	0.08123133910054879
2019_02_14_yLB126_glucose_10_w2488 laser 10_cell_010	2019021400010	glucose	2	4.966249202228501	38.257202687893525	1.6485610736233045	0.3679509411948381	16.71558	2.4831246011142505	19.128601343946762	1.3565896056358384	0.6204458820190658	37.551896240951145	1.6375993846995298	0.3742027687219605	60.0880744880233	46.784576198714596	0.3651	0.11301	6.0	1	72.206	0.06877889929131237
2019_02_14_yLB126_glucose_10_w2488 laser 10_cell_011	2019021400011	glucose	3	4.8560902522032245	34.88598896848464	1.5860658248602169	0.3975187198309709	14.60116	1.618696750734408	11.628662989494881	1.2769095094203886	0.6365176338325496	19.3281104361178	1.4006244775911243	0.5274904298707922	69.20771976308761	30.05518836838224	0.43304	0.09974	9.0	0	86.1419	0.056373150025750815
2019_02_14_yLB126_glucose_10_w2488 laser 10_cell_012	2019021400012	glucose	3	6.3816961856833965	46.76002318045715	1.6764216275513526	0.35582256818962354	16.75212	2.1272320618944653	15.586674393485715	1.325449873107019	0.6035903679922797	28.96490230906219	1.5079904406672635	0.459431289896445	79.26667638519014	37.69516384793265	0.40876	0.07602	10.0	0	85.0329	0.07504972999490075
