mitograph_data_extract_v2.py
directory: 2018_12_20_glucose


image path	cellID	genotype	total number of mitochondria	total mitochondrial volume (um^3)	total mitochondrial surface area (um^2)	total normalized shape index	total sphericity	total length (um)	average volume of mitochondrion (um^3)	average surface area of mitochondrion (um^2)	average NSI of mitochondrion	average sphericity of mitochondrion	volume-weighted average surface area of mitochondria (um^2)	volume-weighted average NSI of mitochondrion	volume-weighted average sphericity of mitochondrion	average compactedness of mitochondrion	volume-weighted average compactedness of mitochondrion	average width (um)	std width (um)	number of endpoints	artifacts	cell volume (um^3)	mito/cell volume ratio
2018_12_18_yLB126_glucose_01_w2488 laser 10_cell_011	2018122001011	glucose	6	15.70749119600462	77.02626013295426	1.59358439667146	0.3937765615946236	19.9822	2.6179151993341034	12.837710022159044	1.1866659796105774	0.7133136423763644	14.554957189321275	1.1979956891078047	0.6995728462076602	107.11578740647468	18.359512854113568	0.6713	0.18466	13.0	0	104.5106	0.1502956752329871
2018_12_18_yLB126_glucose_01_w2488 laser 10_cell_012	2018122001012	glucose	7	10.375152813797461	63.400469817917354	1.6601194653121791	0.36284514495417136	22.87262	1.4821646876853516	9.057209973988195	1.2156815483248196	0.6881819177034186	18.400792424946104	1.308292129156725	0.5897330830844111	136.0441885972332	24.024094726815093	0.48645	0.18278	11.0	1	88.098	0.11776831271762653
2018_12_18_yLB126_glucose_01_w2488 laser 10_cell_013	2018122001013	glucose	1	15.520757562629175	90.83094255121055	1.7374162393049886	0.3312777341699044	36.16251	15.520757562629175	90.83094255121055	1.7374162393049886	0.3312777341699044	90.83094255121055	1.7374162393049886	0.3312777341699044	55.774773605273744	55.774773605273744	0.49974	0.15527	9.0	0	76.4181	0.20310315962617725
2018_12_18_yLB126_glucose_01_w2488 laser 10_cell_014	2018122001014	glucose	2	6.548212993939231	31.08827082137684	1.3552371203882898	0.5444643175705324	5.83828	3.2741064969696154	15.544135410688426	1.2067226232864752	0.6871935402909093	15.716697713230408	1.2086894530614858	0.6849539405655847	37.400069950698864	18.79141721276165	0.6756300000000001	0.16877	4.0	0	23.7564	0.2756399536099422
2018_12_18_yLB126_glucose_01_w2488 laser 10_cell_015	2018122001015	glucose	2	8.288385712442796	45.13580588078287	1.5095999998895382	0.4388097066237833	16.115779999999994	4.144192856221398	22.567902940391434	1.2737529538589696	0.6708791620411877	41.50500965159429	1.4732300799738294	0.4664985897124206	47.66304767584931	34.25379491022304	0.5394	0.19736	4.0	0	34.9597	0.2370840056534466
2018_12_18_yLB126_glucose_01_w2488 laser 10_cell_016	2018122001016	glucose	2	9.351248183837708	50.85614965775486	1.5392404987797759	0.4220724807720353	15.42167	4.675624091918854	25.42807482887743	1.3621777984065837	0.5537600254115471	25.621491761299	1.3668357751517792	0.5500067622381373	55.21690099464193	27.88502891832405	0.57952	0.18567	7.0	0	58.7756	0.15910085450148886
2018_12_18_yLB126_glucose_01_w2488 laser 10_cell_017	2018122001017	glucose	2	7.608656540927491	39.25571303884645	1.4485718660608882	0.4765625464708532	13.61413	3.8043282704637456	19.627856519423226	1.26207486872873	0.6509119725442092	31.485378140995106	1.3738756571710322	0.5369596967174237	44.29922878895855	27.853871734332103	0.60515	0.20257	5.0	0	42.0762	0.18083041103824707
2018_12_18_yLB126_glucose_01_w2488 laser 10_cell_018	2018122001018	glucose	1	11.08637947164465	62.0074862252699	1.60589355038404	0.38776311205850095	23.77643	11.08637947164465	62.0074862252699	1.60589355038404	0.38776311205850095	62.00748622526991	1.6058935503840401	0.3877631120585009	44.04295487103725	44.04295487103725	0.5299699999999999	0.15686	3.0	0	67.5821	0.16404313378312674
2018_12_18_yLB126_glucose_01_w2488 laser 10_cell_019	2018122001019	glucose	3	14.177139495422695	75.19155486852226	1.6292195007688712	0.37673919081028306	29.05288	4.725713165140898	25.06385162284076	1.3373360602530868	0.571378956489118	27.773696288835374	1.3716041544948216	0.5398630838851981	77.8231500837615	27.802417104623213	0.5667	0.17489000000000002	8.0	0	91.0747	0.1556649595927595
2018_12_18_yLB126_glucose_01_w2488 laser 10_cell_020	2018122001020	glucose	3	7.4635175561822775	38.81896148772349	1.4497686619148276	0.475776058693539	11.42342	2.4878391853940918	12.939653829241161	1.2066857015754813	0.6875546960185847	12.976114979514431	1.2073726086967722	0.68674941811292	56.121018932939045	18.73831142692873	0.56186	0.1826	5.0	0	42.9644	0.17371399475338367
2018_12_18_yLB126_glucose_01_w2488 laser 10_cell_021	2018122001021	glucose	1	9.652433281051751	44.05621496281431	1.4175854909853454	0.4976241868159009	11.0998	9.652433281051751	44.05621496281431	1.4175854909853454	0.4976241868159009	44.05621496281431	1.4175854909853454	0.4976241868159009	30.29520986769636	30.29520986769636	0.58036	0.2124	3.0	0	59.3911	0.16252322790875653
