mitograph_data_extract_v2.py
directory: 2019_02_16_sucrose


image path	cellID	genotype	total number of mitochondria	total mitochondrial volume (um^3)	total mitochondrial surface area (um^2)	total normalized shape index	total sphericity	total length (um)	average volume of mitochondrion (um^3)	average surface area of mitochondrion (um^2)	average NSI of mitochondrion	average sphericity of mitochondrion	volume-weighted average surface area of mitochondria (um^2)	volume-weighted average NSI of mitochondrion	volume-weighted average sphericity of mitochondrion	average compactedness of mitochondrion	volume-weighted average compactedness of mitochondrion	average width (um)	std width (um)	number of endpoints	artifacts	cell volume (um^3)	mito/cell volume ratio
2019_02_16_sucrose_13_w2488 laser 10_cell_010	2019021603010	sucrose	2	5.063787271012674	35.732390973150096	1.5829377105459148	0.3990913813977597	12.64578	2.531893635506337	17.866195486575048	1.3465624192112875	0.6010472446425366	35.04303196174568	1.5717713529591644	0.40557744298876935	56.37734219950854	41.34082955398625	0.42223	0.12173	5.0	1	69.8774	0.07246673847356476
2019_02_16_sucrose_13_w2488 laser 10_cell_011	2019021603011	sucrose	4	5.681781990004009	45.18558372536803	1.7130223567522105	0.3407798739923539	19.48325	1.4204454975010024	11.296395931342008	1.2818489906330088	0.6523585947238679	31.95659734081308	1.5700298460872688	0.4221434233484976	97.29175228911173	42.29481871802148	0.37139	0.12398	10.0	1	77.5036	0.07330991063646088
2019_02_16_sucrose_13_w2488 laser 10_cell_012	2019021603012	sucrose	3	6.651809244194893	49.01966270819882	1.6986077023881216	0.3489316226422586	21.39832	2.2172697480649637	16.33988756939961	1.3274047962668616	0.6143297906881642	30.950665175063392	1.5348137510841902	0.4403282995514085	80.87231626060998	39.525162391009886	0.42137	0.08943999999999999	8.0	1	83.7056	0.07946671721121278
2019_02_16_sucrose_13_w2488 laser 10_cell_013	2019021603013	sucrose	6	6.3450247884419335	48.28923137399451	1.706889118486971	0.3432332720635419	18.57459	1.0575041314069888	8.048205228999086	1.2363848015805758	0.6731745159398143	11.841154195172182	1.3205159285247958	0.5905872279194447	124.41856114144892	25.184873477134317	0.44468	0.0851	12.0	0	94.4874	0.06715207306415388
2019_02_16_sucrose_13_w2488 laser 10_cell_014	2019021603014	sucrose	2	3.2619177913543997	24.55719202302725	1.5194612197759867	0.4331324872157276	9.97509	1.6309588956771999	12.278596011513626	1.3507189398118509	0.5512728632830608	14.486968474432993	1.3777166970128798	0.5292776502599823	52.715678548275655	27.930309133799266	0.44283	0.09644	6.0	0	61.2968	0.05321513996414821
2019_02_16_sucrose_13_w2488 laser 10_cell_015	2019021603015	sucrose	1	4.1946856633131056	29.88623648221403	1.541441609670066	0.4208679394877273	12.81334	4.1946856633131056	29.88623648221403	1.541441609670066	0.4208679394877273	29.88623648221403	1.541441609670066	0.4208679394877273	38.949996338284244	38.949996338284244	0.41753	0.10057	4.0	0	59.1413	0.07092650420794107
2019_02_16_sucrose_13_w2488 laser 10_cell_016	2019021603016	sucrose	2	5.333970344274569	39.03080442393966	1.625966112110222	0.3782483307972305	16.78966	2.6669851721372844	19.51540221196983	1.446962457511366	0.478825851888274	21.03367488888129	1.4595578638242859	0.470496740521936	64.59792456888428	33.140542393019736	0.42729	0.10381	6.0	0	72.9595	0.07310864718473356
2019_02_16_sucrose_13_w2488 laser 10_cell_017	2019021603017	sucrose	1	4.107241142143853	31.132997461536466	1.5843519838515483	0.3983792008014895	13.02777	4.107241142143853	31.132997461536466	1.5843519838515483	0.3983792008014895	31.132997461536466	1.5843519838515483	0.3983792008014895	42.29423779107451	42.29423779107451	0.41125	0.10049	2.0	0	82.6071	0.04972019526340778
2019_02_16_sucrose_13_w2488 laser 10_cell_018	2019021603018	sucrose	3	7.939646617335284	61.611216850739815	1.7947020267326863	0.3123861615634218	31.82122	2.6465488724450945	20.537072283579935	1.4210627083120446	0.5223600653801959	40.52131920522958	1.6238325467223496	0.39418748525832464	97.21677670324209	46.85148774752672	0.37091	0.11747	10.0	1	99.0421	0.08016436058338104
2019_02_16_sucrose_13_w2488 laser 10_cell_019	2019021603019	sucrose	1	0.7142507935045808	5.752199032682056	1.2200884417308002	0.6717650022378625	1.9862	0.7142507935045808	5.752199032682056	1.2200884417308002	0.6717650022378625	5.752199032682058	1.2200884417308002	0.6717650022378625	19.315240744387506	19.315240744387506	0.46569	0.06923	2.0	0	14.3918	0.049629010513249264
2019_02_16_sucrose_13_w2488 laser 10_cell_020	2019021603020	sucrose	1	1.005426226336792	7.21712131701045	1.219429051633392	0.6724916947022449	2.25385	1.005426226336792	7.21712131701045	1.219429051633392	0.6724916947022449	7.21712131701045	1.219429051633392	0.6724916947022449	19.283941218806948	19.283941218806948	0.44923	0.07806	2.0	0	15.4882	0.06491562778998153
2019_02_16_sucrose_13_w2488 laser 10_cell_021	2019021603021	sucrose	2	2.0716294877864287	15.45269719825052	1.4022412013487928	0.5085744671736365	6.01703	1.0358147438932144	7.72634859912526	1.2308148831982375	0.6728655413832252	8.834570960218935	1.2666915482887582	0.6338876698939452	40.41669748877108	21.946016595748034	0.42239	0.08417999999999999	5.0	0	13.8645	0.14941970412105945
2019_02_16_sucrose_14_w2488 laser 10_cell_001	2019021604001	sucrose	1	6.694574184263742	49.504793854576654	1.7032931034387169	0.34699150325978795	23.43371	6.694574184263742	49.504793854576654	1.6976203780052794	0.34699150325978795	49.504793854576654	1.6976203780052794	0.34699150325978795	52.029293191699544	52.029293191699544	0.40411	0.09353	5.0	1	73.0815	0.09160422520424104
2019_02_16_sucrose_14_w2488 laser 10_cell_002	2019021604002	sucrose	6	9.164734999608932	73.82641386366572	1.872248872597124	0.2868703253873677	33.73427	1.5274558332681554	12.304402310610952	1.3128737776219523	0.6109360330431801	30.435959407440823	1.544208979964703	0.4455535814358816	153.9938897612711	41.11097056573169	0.3595	0.10743	17.0	1	82.8162	0.11066355374442359
2019_02_16_sucrose_14_w2488 laser 10_cell_003	2019021604003	sucrose	5	8.319365421726314	63.87217311309885	1.7935647105830363	0.31086075633238325	29.251990000000006	1.6638730843452627	12.774434622619767	1.333988585118175	0.57755635135918	18.815670876524653	1.4266625589577668	0.5102151191798633	130.4247987036975	32.05379886110545	0.40251	0.09751	14.0	0	75.485	0.11021216694344987
2019_02_16_sucrose_14_w2488 laser 10_cell_004	2019021604004	sucrose	3	7.09566509477853	51.0382620659647	1.6906024997275335	0.3498782828667341	20.65323	2.3652216982595102	17.012754021988233	1.3474255664755883	0.5775458270137791	29.36253173888055	1.5004216741856928	0.4644208003073612	82.3103965361983	37.20726166221649	0.44165	0.09462	9.0	0	62.2267	0.11402926870263938
2019_02_16_sucrose_14_w2488 laser 10_cell_005	2019021604005	sucrose	1	5.4047336911545125	38.044181688282976	1.5982472336168252	0.391482251358582	16.05234	5.4047336911545125	38.044181688282976	1.5982472336168252	0.391482251358582	38.044181688282976	1.5982472336168252	0.391482251358582	43.416825984996436	43.416825984996436	0.42908	0.10105	3.0	0	76.2173	0.07091216418260045
2019_02_16_sucrose_14_w2488 laser 10_cell_006	2019021604006	sucrose	7	5.368561892653723	41.974226819094994	1.6825318812731438	0.35324286273075944	19.74902	0.7669374132362462	5.99631811701357	1.208043090347557	0.701556887087051	14.77880198203314	1.3515348078575629	0.5752144725616146	135.40175785359196	27.47917607805408	0.36538	0.12055	12.0	1	50.0472	0.1072699749966776
2019_02_16_sucrose_14_w2488 laser 10_cell_007	2019021604007	sucrose	1	5.282367677941066	39.28139135815125	1.6364716770819423	0.37340748012890707	15.34583	5.282367677941066	39.28139135815125	1.6364716770819423	0.37340748012890707	39.28139135815125	1.6364716770819423	0.37340748012890707	46.60705551359303	46.60705551359303	0.37021	0.08402000000000001	5.0	0	70.4805	0.0749479313844406
2019_02_16_sucrose_14_w2488 laser 10_cell_008	2019021604008	sucrose	5	7.234913647692176	54.71434117130169	1.7391247705615012	0.3306271536570595	21.17267	1.4469827295384352	10.942868234260338	1.2889332383506715	0.6288930285776039	18.41933545629121	1.4123108845747148	0.5169149176413886	119.02599949599012	30.73143506353943	0.41181	0.09216	8.0	0	98.4048	0.0735219587631109
2019_02_16_sucrose_14_w2488 laser 10_cell_009	2019021604009	sucrose	8	12.870189768898447	99.69420425741001	1.9374533001959096	0.26640202002988606	47.53751	1.608773721112306	12.461775532176251	1.2821896663085592	0.6460959284349638	35.608498869940995	1.5512515942391023	0.4504671166290029	193.76592453816033	42.51814293337199	0.39971	0.09133	19.0	0	117.0857	0.10992110709419209
2019_02_16_sucrose_14_w2488 laser 10_cell_010	2019021604010	sucrose	2	4.514964623044485	34.14714690419117	1.6077444978321898	0.38687078620221177	14.75828	2.2574823115222427	17.073573452095587	1.3694639955402321	0.5731515262016378	31.25133287426237	1.567075718864134	0.4116148500134303	58.55654141592357	41.19669050158825	0.39944	0.08799	4.0	0	72.0079	0.06270096229781016
2019_02_16_sucrose_14_w2488 laser 10_cell_011	2019021604011	sucrose	2	7.361661245124482	58.17723867754241	1.7829638866738704	0.31456826460014564	25.6303	3.6808306225622416	29.088619338771206	1.4778566042673826	0.5087602487871078	47.74497608485301	1.6983560748441788	0.362066232418562	75.84359022427793	53.465169945812995	0.37786	0.1223	10.0	0	79.1972	0.09295355448329591
2019_02_16_sucrose_14_w2488 laser 10_cell_012	2019021604012	sucrose	1	4.213430779590023	30.25941603817479	1.5487319381566775	0.4169149714537193	13.28462	4.213430779590023	30.25941603817479	1.5487319381566775	0.4169149714537193	30.25941603817479	1.5487319381566775	0.4169149714537193	39.50526235438611	39.50526235438611	0.41324	0.10432	4.0	0	43.8712	0.09604092843573969
2019_02_16_sucrose_14_w2488 laser 10_cell_013	2019021604013	sucrose	6	6.948576995331685	53.11967954197974	1.7368155664433176	0.3315069167710151	22.25802	1.1580961658886142	8.85327992366329	1.2340040918216841	0.6894186291855634	17.559124322890003	1.3972425937024289	0.5359074848418469	126.63021622692257	30.053103357825297	0.39744	0.11086	13.0	0	65.4896	0.10610199169534834
2019_02_16_sucrose_14_w2488 laser 10_cell_014	2019021604014	sucrose	2	4.666095927599693	36.10196609926751	1.6350792624894503	0.37404372990934814	16.03053	2.3330479637998467	18.050983049633754	1.3891344716032086	0.5624050497098585	34.492751267770856	1.6111725476567138	0.38736803790369456	61.65829924813148	44.62268808607526	0.38079	0.11658	4.0	0	51.3323	0.09089980241679593
