mitograph_data_extract_v2.py
directory: 2015_10_30_s13


image path	cellID	genotype	time	total number of mitochondria	total mitochondrial volume (um^3)	total mitochondrial surface area (um^2)	total normalized shape index	total sphericity	total length (um)	average volume of mitochondrion (um^3)	average surface area of mitochondrion (um^2)	average NSI of mitochondrion	average sphericity of mitochondrion	volume-weighted average surface area of mitochondria (um^2)	volume-weighted average NSI of mitochondrion	volume-weighted average sphericity of mitochondrion	average compactedness of mitochondrion	volume-weighted average compactedness of mitochondrion	average width (um)	std width (um)	number of endpoints	artifacts	cell volume (um^3)	mito/cell volume ratio
10_30_15_yLB126_yLB146_yLB180_yLB196_cellasics_01_w2488 laser 5_s13_t001_cell_001	2015103013001	reg1	-60	3	10.767285832541651	80.13758312261533	1.8434893962538503	0.2942515181661259	37.66624	3.589095277513884	26.71252770753844	1.4539179715101722	0.5064063249699982	60.57938660671257	1.7215518824382834	0.3494111752470531	105.94047223188299	55.55731694371082	0.42523	0.10307	8.0	0	91.4367	0.11775671948508258
10_30_15_yLB126_yLB146_yLB180_yLB196_cellasics_01_w2488 laser 5_s13_t001_cell_002	2015103013002	reg1	-60	4	13.271424206055553	99.4112906274211	1.9182827433642955	0.2726842786007199	43.73833	3.317856051513888	24.852822656855274	1.4709896789342325	0.487132476803131	39.480188690485186	1.6208811177129796	0.38848604431571	142.45492111314041	45.963531551486504	0.40586	0.09749	14.0	1	186.1255	0.07130363225917756
10_30_15_yLB126_yLB146_yLB180_yLB196_cellasics_01_w2488 laser 5_s13_t001_cell_003	2015103013003	reg1	-60	1	2.9985882464724667	22.05627239420199	1.4809886083159771	0.4559283145643367	10.72964	2.9985882464724667	22.05627239420199	1.4809886083159771	0.4559283145643367	22.056272394201983	1.4809886083159771	0.4559283145643367	34.54469325228976	34.54469325228976	0.40837	0.11837	3.0	0	14.4579	0.20740136855784497
10_30_15_yLB126_yLB146_yLB180_yLB196_cellasics_01_w2488 laser 5_s13_t001_cell_004	2015103013004	reg1	-60	2	4.732666902889612	35.424477412222345	1.6120345697248428	0.3848143848680943	16.35255	2.366333451444806	17.712238706111172	1.3405001188189782	0.6168347265529184	31.738661636902773	1.5639347712238438	0.4179879438244383	56.47554539489558	41.192873259692156	0.35891	0.11313	5.0	0	26.3018	0.17993699681731334
10_30_15_yLB126_yLB146_yLB180_yLB196_cellasics_01_w2488 laser 5_s13_t001_cell_005	2015103013005	reg1	-60	1	13.625472853858344	101.2173941466538	1.9154389725515144	0.27256077841598503	44.76491	13.625472853858344	101.2173941466538	1.9154389725515144	0.27256077841598503	101.2173941466538	1.9154389725515144	0.27256077841598503	74.73622293243002	74.73622293243002	0.40925	0.09595	9.0	0	211.5033	0.06442203433165508
10_30_15_yLB126_yLB146_yLB180_yLB196_cellasics_01_w2488 laser 5_s13_t001_cell_006	2015103013006	reg1	-60	2	9.3095708363716	72.85383833425333	1.845047719313271	0.2937546797583499	35.67512	4.654785418185799	36.426919167126655	1.4603251521822478	0.5710747656056543	68.43515821604394	1.8104474467621383	0.31392595131978496	79.13402266751743	63.90369112112153	0.38388	0.09136	6.0	0	63.2775	0.1471229242048374
10_30_15_yLB126_yLB146_yLB180_yLB196_cellasics_01_w2488 laser 5_s13_t001_cell_007	2015103013007	reg1	-60	1	10.00001246248935	76.71132594267074	1.8489140249527865	0.2926116832742268	44.23683	10.00001246248935	76.71132594267074	1.8486477595120148	0.2926116832742268	76.71132594267074	1.8486477595120148	0.2926116832742268	67.18753271160999	67.18753271160999	0.38532	0.10461	6.0	1	59.3603	0.16846297041102132
10_30_15_yLB126_yLB146_yLB180_yLB196_cellasics_01_w2488 laser 5_s13_t001_cell_008	2015103013008	reg1	-60	2	12.433761435725653	92.4972391599697	1.8877949184587184	0.2806017495669496	44.25013	6.216880717862827	46.24861957998485	1.4911687923798032	0.5511009157967013	88.84207377905598	1.8635199335207742	0.29313757074465663	84.68085413203394	69.344790612343	0.40214	0.09836	10.0	0	81.6361	0.15230714641838175
10_30_15_yLB126_yLB146_yLB180_yLB196_cellasics_01_w2488 laser 5_s13_t001_cell_009	2015103013009	reg1	-60	1	6.012091506378343	43.248638669767686	1.6446328651161641	0.3697107432807917	19.12331	6.012091506378343	43.248638669767686	1.6446328651161641	0.3697107432807917	43.248638669767686	1.6446328651161637	0.3697107432807917	47.30783578347378	47.30783578347378	0.40849	0.08795	2.0	0	37.4815	0.16040157161208446
10_30_15_yLB126_yLB146_yLB180_yLB196_cellasics_01_w2488 laser 5_s13_t002_cell_001	2015103013001	reg1	-45	2	11.895104495957732	89.00639472920655	1.8793707163216813	0.2831229592025215	42.73126	5.947552247978868	44.50319736460328	1.500597394647344	0.5310446475432125	83.63598343817908	1.8443295245699505	0.3013035773142828	84.58193717064646	67.47052452251138	0.40721	0.09858	11.0	0	90.8012	0.13100162218073916
10_30_15_yLB126_yLB146_yLB180_yLB196_cellasics_01_w2488 laser 5_s13_t002_cell_002	2015103013002	reg1	-45	2	13.644226072374616	101.56894364517363	1.9178829724196595	0.2718665608034297	43.57909	6.822113036187308	50.784471822586816	1.7090897107842284	0.3423540713838987	51.02947935409173	1.7093704010489112	0.34224161962717603	106.1832410801028	53.11777857347001	0.41689	0.08893999999999999	8.0	0	182.7615	0.07465590987365837
10_30_15_yLB126_yLB146_yLB180_yLB196_cellasics_01_w2488 laser 5_s13_t002_cell_003	2015103013003	reg1	-45	1	4.043357493811778	28.100682458247924	1.5131047375251911	0.4367792697931234	11.88106	4.043357493811778	28.100682458247924	1.5131047375251911	0.4367792697931234	28.100682458247924	1.5131047375251911	0.4367792697931234	36.841148437828934	36.841148437828934	0.4242	0.09862	4.0	0	29.4408	0.13733857414920034
10_30_15_yLB126_yLB146_yLB180_yLB196_cellasics_01_w2488 laser 5_s13_t002_cell_004	2015103013004	reg1	-45	1	7.23231257487508	54.03631634046725	1.7285226558869211	0.3346954801352631	26.47827	7.23231257487508	54.03631634046725	1.7285226558869211	0.3346954801352631	54.03631634046725	1.7285226558869211	0.3346954801352631	54.92264137926138	54.92264137926138	0.40797	0.08473	7.0	0	37.2853	0.19397222430488906
10_30_15_yLB126_yLB146_yLB180_yLB196_cellasics_01_w2488 laser 5_s13_t002_cell_005	2015103013005	reg1	-45	1	13.139547156008888	95.43905112280608	1.8826121688086592	0.2821488450763166	44.93508	13.139547156008888	95.43905112280608	1.8826121688086592	0.2821488450763166	95.43905112280608	1.8826121688086592	0.2821488450763166	70.95920993289386	70.95920993289386	0.42318	0.0983	4.0	0	210.0127	0.06256548844907421
10_30_15_yLB126_yLB146_yLB180_yLB196_cellasics_01_w2488 laser 5_s13_t002_cell_006	2015103013006	reg1	-45	1	8.729437292936598	68.46565817230879	1.8273942257645133	0.2994577129569039	35.072379999999995	8.729437292936598	68.46565817230879	1.8273942257645133	0.2994577129569039	68.46565817230879	1.8273942257645133	0.2994577129569039	64.89674753566196	64.89674753566196	0.38654	0.09487	4.0	0	55.8821	0.15621169020020004
