mitograph_data_extract_v2.py
directory: 2016_02_09_s1


image path	cellID	genotype	time	total number of mitochondria	total mitochondrial volume (um^3)	total mitochondrial surface area (um^2)	total normalized shape index	total sphericity	total length (um)	average volume of mitochondrion (um^3)	average surface area of mitochondrion (um^2)	average NSI of mitochondrion	average sphericity of mitochondrion	volume-weighted average surface area of mitochondria (um^2)	volume-weighted average NSI of mitochondrion	volume-weighted average sphericity of mitochondrion	average compactedness of mitochondrion	volume-weighted average compactedness of mitochondrion	average width (um)	std width (um)	number of endpoints	artifacts	cell volume (um^3)	mito/cell volume ratio
2_09_16_yLB126_yLB168_yLB128_-N_-C_cellasics_01_w2488 laser 5_s1_t001_cell_001	2016020901001	wildtype	-60	1	2.2510255781351365	15.797942896858402	1.379107322227482	0.52577976911926	6.14498	2.2510255781351365	15.797942896858402	1.379107322227482	0.52577976911926	15.797942896858402	1.379107322227482	0.52577976911926	27.89461551374545	27.89461551374545	0.45144	0.09325	3.0	0	47.5235	0.04736657817995595
2_09_16_yLB126_yLB168_yLB128_-N_-C_cellasics_01_w2488 laser 5_s1_t001_cell_002	2016020901002	wildtype	-60	1	3.2872511152527433	23.15401726172865	1.471612563994982	0.4617565089679937	9.2191	3.2872511152527433	23.15401726172865	1.471612563994982	0.4617565089679937	23.15401726172865	1.471612563994982	0.4617565089679937	33.89273747642123	33.89273747642123	0.46154	0.0615	2.0	0	54.5436	0.060268319569165646
2_09_16_yLB126_yLB168_yLB128_-N_-C_cellasics_01_w2488 laser 5_s1_t001_cell_003	2016020901003	wildtype	-60	3	4.103674618206337	28.990126685256406	1.5292976517191657	0.4275785958005328	9.32865	1.3678915394021118	9.663375561752137	1.271475102696404	0.6198216583295295	9.784063546909014	1.2748927858807195	0.616481250139681	65.71252776940241	22.080219347390823	0.40988	0.09714	7.0	0	93.6479	0.04382025243712177
2_09_16_yLB126_yLB168_yLB128_-N_-C_cellasics_01_w2488 laser 5_s1_t001_cell_004	2016020901004	wildtype	-60	3	2.8017890837633224	21.374525243697892	1.4912863067050262	0.4496534602420279	7.12525	0.933929694587774	7.124841747899299	1.2159751456707533	0.6949831740602977	8.344033602526608	1.2611116599755212	0.6459771137685105	59.01526407655643	21.883313617967964	0.40766	0.13677999999999998	6.0	0	52.3863	0.053483240537379476
2_09_16_yLB126_yLB168_yLB128_-N_-C_cellasics_01_w2488 laser 5_s1_t001_cell_005	2016020901005	wildtype	-60	1	4.720571040932751	33.40431129094878	1.5667306979138536	0.4073908722061873	13.66949	4.720571040932751	33.40431129094878	1.5667306979138536	0.4073908722061873	33.40431129094878	1.5667306979138536	0.4073908722061873	40.89867566933499	40.89867566933499	0.46146	0.054970000000000005	3.0	0	96.2658	0.0490368442472067
2_09_16_yLB126_yLB168_yLB128_-N_-C_cellasics_01_w2488 laser 5_s1_t001_cell_006	2016020901006	wildtype	-60	3	4.467361511328915	31.128299923331266	1.5404653691627712	0.421401542552044	10.30785	1.4891205037763051	10.376099974443754	1.256159602423506	0.6505946576261415	13.219213011118207	1.3164498073994075	0.5898466947370788	64.90081447972962	24.737528714229892	0.4617600000000001	0.06946000000000001	6.0	0	103.1792	0.04329711328764824
2_09_16_yLB126_yLB168_yLB128_-N_-C_cellasics_01_w2488 laser 5_s1_t001_cell_007	2016020901007	wildtype	-60	4	5.355401224147292	37.031562754132	1.5816605646437762	0.39973615147929986	12.24451	1.3388503060368229	9.257890688533	1.2308755457497855	0.677850766900052	11.677181652421543	1.2886486257643823	0.613062223809284	81.34936719517042	23.12634893326103	0.4482600000000001	0.08387	6.0	0	104.9252	0.05104018123527324
2_09_16_yLB126_yLB168_yLB128_-N_-C_cellasics_01_w2488 laser 5_s1_t001_cell_008	2016020901008	wildtype	-60	3	5.128732228498996	36.25593499413234	1.5877330465615336	0.3966843177609094	14.288379999999998	1.7095774094996654	12.08531166471078	1.240240874699387	0.6960916322930508	23.695610354452054	1.4379807959427529	0.510933423008806	65.81853148610678	32.87738941824792	0.46854	0.08073	7.0	0	114.4857	0.044798016070993985
2_09_16_yLB126_yLB168_yLB128_-N_-C_cellasics_01_w2488 laser 5_s1_t001_cell_009	2016020901009	wildtype	-60	2	3.8987830087581385	27.74503927534409	1.5218584317587869	0.431769032376296	10.16785	1.9493915043790693	13.872519637672045	1.3479762327819442	0.5542566195608696	15.05974906518681	1.3672473924634054	0.5384462146751908	52.46458015370336	27.35034000617217	0.48299	0.06391000000000001	6.0	0	68.8801	0.05660245860209463
2_09_16_yLB126_yLB168_yLB128_-N_-C_cellasics_01_w2488 laser 5_s1_t001_cell_010	2016020901010	wildtype	-60	3	4.803505056747249	34.08768837349188	1.57351406463774	0.40388594637252984	11.46103	1.601168352249083	11.362562791163962	1.274709076522752	0.643805236200068	14.73498395158766	1.3559229315835744	0.5519538807163541	68.66043000089967	26.78124345992899	0.46346	0.09541	8.0	0	107.572	0.04465386026798097
