mitograph_data_extract_v2.py
directory: 2016_03_11_s11


image path	cellID	genotype	time	total number of mitochondria	total mitochondrial volume (um^3)	total mitochondrial surface area (um^2)	total normalized shape index	total sphericity	total length (um)	average volume of mitochondrion (um^3)	average surface area of mitochondrion (um^2)	average NSI of mitochondrion	average sphericity of mitochondrion	volume-weighted average surface area of mitochondria (um^2)	volume-weighted average NSI of mitochondrion	volume-weighted average sphericity of mitochondrion	average compactedness of mitochondrion	volume-weighted average compactedness of mitochondrion	average width (um)	std width (um)	number of endpoints	artifacts	cell volume (um^3)	mito/cell volume ratio
3_11_16_yLB216_yLB134_yLB233_yLB241_cellasics_01_w2488 laser 5_s11_t001_cell_001	2016031111001	rgt2snf3	-120	1	5.839375538706357	43.92096532473871	1.6735489027367405	0.3570451887293451	20.6318	5.839375538706357	43.92096532473871	1.6735489027367405	0.3570451887293451	43.920965324738724	1.6735489027367405	0.3570451887293451	49.84727352650209	49.84727352650209	0.41295	0.08956	6.0	0	32.8835	0.1775776769111061
3_11_16_yLB216_yLB134_yLB233_yLB241_cellasics_01_w2488 laser 5_s11_t001_cell_002	2016031111002	rgt2snf3	-120	2	9.19820776532601	65.7817452356086	1.7602576015780451	0.32273609736561193	28.17282	4.599103882663005	32.8908726178043	1.4167440246846217	0.5852964168796655	59.555069367177595	1.7117020639883958	0.3538902482740257	70.13073429345161	54.288343767455245	0.43315	0.10154	10.0	0	95.5529	0.0962629890388048
3_11_16_yLB216_yLB134_yLB233_yLB241_cellasics_01_w2488 laser 5_s11_t001_cell_003	2016031111003	rgt2snf3	-120	10	10.107828043266247	75.45113891668744	1.8268584119923152	0.2996333993659736	25.09587	1.010782804326625	7.545113891668742	1.2130914681322555	0.7022826935342836	11.426978952625324	1.3023683680315237	0.6090335088756232	196.61181280982345	24.186006935280002	0.41366	0.0928	21.0	0	84.8174	0.1191716327459489
3_11_16_yLB216_yLB134_yLB233_yLB241_cellasics_01_w2488 laser 5_s11_t001_cell_004	2016031111004	rgt2snf3	-120	8	5.701561323783964	45.8541442851125	1.7236508627915081	0.3365901462921561	19.83745	0.7126951654729955	5.731768035639062	1.1955359501858518	0.7175552097138037	7.987778030041351	1.2644473040669306	0.6385489385478788	149.15783949860244	21.892855315460423	0.37811	0.11009	11.0	0	46.6919	0.12211028730430684
3_11_16_yLB216_yLB134_yLB233_yLB241_cellasics_01_w2488 laser 5_s11_t001_cell_005	2016031111005	rgt2snf3	-120	2	11.009468247051599	82.40600248054803	1.8555895305666856	0.2904264544470713	41.06063	5.504734123525799	41.20300124027401	1.5150144284227212	0.4975727285990477	71.44387888077601	1.7871222867689864	0.32635840469376376	83.70871964190533	62.07222360112186	0.40585	0.09126	6.0	0	70.3678	0.15645605301077478
3_11_16_yLB216_yLB134_yLB233_yLB241_cellasics_01_w2488 laser 5_s11_t001_cell_006	2016031111006	rgt2snf3	-120	4	4.397059352953123	32.107912768354076	1.5728109798500287	0.4042471207773063	12.20253	1.0992648382382808	8.026978192088519	1.228034714272379	0.6781234014772267	10.767110380840952	1.2872101186673592	0.614939089304528	80.51161722910474	23.058843697831225	0.42805	0.09647	5.0	0	29.7638	0.14773178669904793
3_11_16_yLB216_yLB134_yLB233_yLB241_cellasics_01_w2488 laser 5_s11_t002_cell_001	2016031111001	rgt2snf3	-105	5	6.549216959587765	49.15852875737813	1.7040967576932835	0.3443590489633871	14.8849	1.309843391917553	9.831705751475628	1.2549142363226948	0.6664007936128474	15.427989631781767	1.3702892713763573	0.5525255827788341	110.22255795487033	28.208165154665373	0.42249	0.08794	11.0	0	43.2077	0.15157522755406477
3_11_16_yLB216_yLB134_yLB233_yLB241_cellasics_01_w2488 laser 5_s11_t002_cell_002	2016031111002	rgt2snf3	-105	5	9.445091692349381	70.17144918190635	1.8020607786455352	0.3079364729000311	31.373040000000003	1.889018338469876	14.03428983638127	1.3140398677254912	0.6234695791395471	20.216525384057878	1.4436346716057078	0.4956351414954064	128.80698954886847	32.7115157030632	0.39885	0.10998	13.0	0	106.8443	0.08840052012460543
3_11_16_yLB216_yLB134_yLB233_yLB241_cellasics_01_w2488 laser 5_s11_t002_cell_003	2016031111003	rgt2snf3	-105	9	10.021097175240019	76.51271973664358	1.844957359045693	0.29378345484233803	32.20159	1.1134552416933354	8.501413304071509	1.2256151135865474	0.6923582067739592	15.066125114870415	1.3570668766176306	0.5754484080518705	184.97865507561366	28.014973746633125	0.39736	0.11673	20.0	0	90.0959	0.11122700561557207
3_11_16_yLB216_yLB134_yLB233_yLB241_cellasics_01_w2488 laser 5_s11_t002_cell_004	2016031111004	rgt2snf3	-105	4	7.065548322798862	54.851164554122676	1.7551015121348552	0.3246351333843491	26.28749	1.7663870806997155	13.712791138530667	1.3173477033085852	0.6173037906902573	24.284944635789195	1.4923751433850705	0.4705519869995203	104.36642498713884	36.643814295080794	0.3756	0.11631	14.0	0	54.7172	0.12912847007520237
3_11_16_yLB216_yLB134_yLB233_yLB241_cellasics_01_w2488 laser 5_s11_t002_cell_005	2016031111005	rgt2snf3	-105	2	11.830990591639813	91.94855824234509	1.913624385918678	0.2730779328199299	46.41655	5.915495295819906	45.97427912117254	1.6439062393974635	0.3883086927378983	65.55669887989353	1.780097459482848	0.3249835126542833	99.03184492413072	61.32086195385847	0.39431	0.09633	12.0	0	80.5853	0.14681325988287952
3_11_16_yLB216_yLB134_yLB233_yLB241_cellasics_01_w2488 laser 5_s11_t002_cell_006	2016031111006	rgt2snf3	-105	5	5.708998605503899	41.65082859226721	1.6420376656862778	0.3708803039332287	16.01097	1.1417997211007798	8.330165718453442	1.1930653810194771	0.734346057234241	16.239848552043345	1.3491333312219789	0.5880586765921966	95.65350882356948	27.73851404381281	0.41327	0.09814	12.0	0	41.7732	0.13666653752893956
3_11_16_yLB216_yLB134_yLB233_yLB241_cellasics_01_w2488 laser 5_s11_t003_cell_001	2016031111001	rgt2snf3	-90	5	8.651244139970228	64.66178297435114	1.7812392357839697	0.31517770893429525	28.81051	1.7302488279940456	12.932356594870226	1.2537548035568284	0.6811577160881257	34.34456979624415	1.5311495288485086	0.4693193129314993	115.0494283825423	40.924371709285715	0.42504	0.09339	13.0	0	53.7831	0.16085432301169378
3_11_16_yLB216_yLB134_yLB233_yLB241_cellasics_01_w2488 laser 5_s11_t003_cell_002	2016031111002	rgt2snf3	-90	10	9.706506263773617	72.12821612226462	1.8104625833069117	0.3050850261339954	27.36799	0.9706506263773615	7.212821612226461	1.2057725751576842	0.7066678426574894	9.5862755007994	1.2695169519352607	0.6377368957069266	191.7317242715787	22.31520586767094	0.4216	0.11769	20.0	0	110.1206	0.08814432779855556
3_11_16_yLB216_yLB134_yLB233_yLB241_cellasics_01_w2488 laser 5_s11_t003_cell_003	2016031111003	rgt2snf3	-90	9	10.970006456117316	80.20945566771154	1.832884483093964	0.2976663970999851	28.12643	1.2188896062352574	8.912161740856838	1.2326379064824629	0.6792122821426978	13.54714658373122	1.322998209883151	0.5959405799146871	185.75694000164813	25.668885613909488	0.4298	0.11505	22.0	0	99.3787	0.11038589210884542
3_11_16_yLB216_yLB134_yLB233_yLB241_cellasics_01_w2488 laser 5_s11_t003_cell_004	2016031111004	rgt2snf3	-90	7	9.340042217422255	74.62038128804014	1.8652500340234408	0.2874258913443867	33.84884	1.3342917453460366	10.66005446972002	1.2964537232508655	0.6269123453607909	16.72853091071228	1.4255845012565522	0.5071720548674872	170.8198186751971	31.56044454853586	0.38162	0.10300000000000001	20.0	0	57.5072	0.16241517961963467
