mitograph_data_extract_v2.py
directory: 2019_02_14_ethanol


image path	cellID	genotype	total number of mitochondria	total mitochondrial volume (um^3)	total mitochondrial surface area (um^2)	total normalized shape index	total sphericity	total length (um)	average volume of mitochondrion (um^3)	average surface area of mitochondrion (um^2)	average NSI of mitochondrion	average sphericity of mitochondrion	volume-weighted average surface area of mitochondria (um^2)	volume-weighted average NSI of mitochondrion	volume-weighted average sphericity of mitochondrion	average compactedness of mitochondrion	volume-weighted average compactedness of mitochondrion	average width (um)	std width (um)	number of endpoints	artifacts	cell volume (um^3)	mito/cell volume ratio
2019_02_14_yLB126_ethanol_10_w2488 laser 10_cell_005	2019021400005	ethanol	2	8.21870232827615	60.75443974980174	1.7563559281003658	0.32417158033823573	26.41113	4.109351164138075	30.37721987490087	1.4718221083063667	0.5034539701646692	48.924126357274005	1.6672963038233004	0.3734649192320839	73.6669273844649	50.47276606824934	0.39829	0.09595	5.0	0	78.8894	0.10418005876931692
2019_02_14_yLB126_ethanol_10_w2488 laser 10_cell_006	2019021400006	ethanol	1	0.8503469302073792	6.1721726171293785	1.1924630207266194	0.7032506784743301	1.59644	0.8503469302073792	6.1721726171293785	1.1924630207266194	0.7032506784743301	6.1721726171293785	1.1924630207266194	0.7032506784743301	18.03270786221116	18.03270786221116	0.41327	0.06195	2.0	0	16.6905	0.05094796022931483
2019_02_14_yLB126_ethanol_10_w2488 laser 10_cell_007	2019021400007	ethanol	7	6.486464357481222	51.43301897380918	1.748677012071116	0.3270248824560237	19.88417	0.9266377653544604	7.347574139115598	1.2516183475750808	0.6496081878189716	12.807003427369692	1.3347661065973249	0.578271827579883	148.9729246455889	26.043303986736284	0.39085	0.10785	12.0	0	73.6225	0.0881043751228391
2019_02_14_yLB126_ethanol_11_w2488 laser 10_cell_001	2019021401001	ethanol	1	4.118440100686222	29.50338225522789	1.5409300441734777	0.42114742946938055	16.1085	4.118440100686222	29.50338225522789	1.5409300441734777	0.42114742946938055	29.50338225522789	1.5409300441734777	0.42114742946938055	38.91122964988481	38.91122964988481	0.39694	0.10702	1.0	0	48.2123	0.0854230165473587
2019_02_14_yLB126_ethanol_11_w2488 laser 10_cell_002	2019021401002	ethanol	5	3.7517209937577847	30.359586155272517	1.612485000704078	0.3845994270721081	12.76404	0.7503441987515569	6.0719172310545035	1.1984584788624768	0.728440204130761	11.531780676262365	1.335683035686381	0.5771558254570042	95.95309049038195	25.908543814926077	0.36668	0.10353	13.0	1	47.151	0.0795682168725538
2019_02_14_yLB126_ethanol_11_w2488 laser 10_cell_003	2019021401003	ethanol	4	4.6137507185905084	33.655186204792706	1.5846471042050396	0.39823082850798414	9.80831	1.1534376796476271	8.413796551198176	1.2323469876965634	0.6775260450388446	11.01731815685052	1.298621400717928	0.6028824157825414	81.79060312407125	23.61032346630104	0.43839	0.07597000000000001	8.0	0	56.3866	0.08182353109764569
2019_02_14_yLB126_ethanol_11_w2488 laser 10_cell_004	2019021401004	ethanol	7	5.6385719829179	43.55414026406221	1.6860985339413572	0.35174999380533056	17.845670000000005	0.8055102832739857	6.2220200377231745	1.1713777319815148	0.7620568328341674	11.974916294522789	1.314726073395425	0.6069446351326909	125.89920411563143	25.113234895793966	0.41356	0.09472	11.0	0	68.5585	0.08224468130017284
2019_02_14_yLB126_ethanol_11_w2488 laser 10_cell_005	2019021401005	ethanol	2	8.625856665085719	65.11876808830746	1.7892743932552557	0.3123533057760535	30.94588	4.3129283325428585	32.55938404415373	1.4851408203791023	0.5025954389229568	52.93725056580329	1.701274555231906	0.361138836879652	76.8083992137883	53.786452221525934	0.3997	0.10037	9.0	0	89.6789	0.09618602218677659
2019_02_14_yLB126_ethanol_12_w2488 laser 10_cell_001	2019021402001	ethanol	3	6.3576586087655365	48.79880368543493	1.7147341250609556	0.34009983267700994	23.14892	2.119219536255179	16.266267895144974	1.2978498515284351	0.6641233421240776	41.099637750809656	1.6376554423065246	0.389218850605536	79.48716062467386	47.84389838139259	0.40277	0.10544	9.0	1	74.4311	0.08541669555824832
2019_02_14_yLB126_ethanol_12_w2488 laser 10_cell_002	2019021402002	ethanol	1	7.254936197421862	58.64641009099913	1.798874180697322	0.3090284212681427	32.25515	7.254936197421862	58.64641009099913	1.798874180697322	0.3090284212681427	58.64641009099913	1.798874180697322	0.3090284212681427	61.90540253425095	61.90540253425095	0.3766	0.08528999999999999	7.0	0	70.4907	0.10292047316059937
2019_02_14_yLB126_ethanol_12_w2488 laser 10_cell_003	2019021402003	ethanol	7	7.325700171095809	56.85399578918519	1.7761572225083933	0.32084052967026944	22.837770000000006	1.04652859587083	8.121999398455028	1.2198018855717359	0.7069725125388765	15.875932497939964	1.3844905665852567	0.5480162956925634	143.24136632018596	29.332506369197255	0.38177	0.11017	20.0	2	49.0433	0.1493720889723124
2019_02_14_yLB126_ethanol_12_w2488 laser 10_cell_004	2019021402004	ethanol	2	4.897349531598802	35.717851530142084	1.6003448175633723	0.3904566864653092	15.80574	2.448674765799401	17.858925765071042	1.3216215093611958	0.6430897409756042	32.921190300924074	1.562901631236564	0.4169814280559081	54.76807527334199	41.00220828987939	0.43231	0.08499	5.0	0	64.3658	0.07608620620886872
2019_02_14_yLB126_ethanol_12_w2488 laser 10_cell_005	2019021402005	ethanol	2	3.242047809066013	25.478422037036875	1.5508545303966763	0.4157745229144329	13.16974	1.6210239045330066	12.739211018518438	1.3821163148952649	0.5236946488173372	12.741496033994537	1.3814803679941698	0.5241765174137878	56.17683281255506	28.04965709292782	0.38463	0.10692	4.0	0	22.5075	0.14404299940313287
2019_02_14_yLB126_ethanol_13_w2488 laser 10_cell_001	2019021403001	ethanol	4	4.5120630784865785	34.34448533088075	1.6127289794124846	0.3844830690542237	11.5951	1.1280157696216446	8.586121332720188	1.1994474314910837	0.7390547894716206	19.297249675473694	1.4119190684140537	0.5360608877684137	79.21189945927254	31.452428058391327	0.40227	0.09698	11.0	0	50.2003	0.08988119749257631
2019_02_14_yLB126_ethanol_13_w2488 laser 10_cell_002	2019021403002	ethanol	1	2.6852482077188893	18.09574952515037	1.3917185441710165	0.5162941114926268	6.55812	2.6852482077188893	18.09574952515037	1.3917185441710165	0.5162941114926268	18.09574952515037	1.3917185441710165	0.5162941114926268	28.666880036823592	28.666880036823592	0.4795100000000001	0.10802	2.0	0	37.1296	0.07232095707249443
2019_02_14_yLB126_ethanol_13_w2488 laser 10_cell_003	2019021403003	ethanol	2	4.577440694083906	33.84792131807899	1.5933690010886108	0.39388303217974857	16.62595	2.288720347041953	16.923960659039494	1.4199697229753607	0.495987947149023	16.946810937942796	1.4196152366204098	0.4962355820160381	60.900761892744754	30.42757708524881	0.42419	0.10072	8.0	0	68.0311	0.06728453154636492
2019_02_14_yLB126_ethanol_13_w2488 laser 10_cell_004	2019021403004	ethanol	2	6.2166362191239015	46.67111249780674	1.689520748586974	0.35032646013492463	24.75755	3.1083181095619508	23.33555624890337	1.4285679679093817	0.526730781878346	36.437305752502276	1.5950425589026878	0.4068446489418956	66.47289929370541	44.162335883215	0.39373	0.10839	4.0	0	74.3777	0.08358199055797505
2019_02_14_yLB126_ethanol_13_w2488 laser 10_cell_005	2019021403005	ethanol	10	7.463910356682388	62.66722677482606	1.8419989187515933	0.2947279057500924	28.96362	0.7463910356682388	6.2667226774826075	1.227405311159781	0.6898043375524605	18.53440783732133	1.4198457536900981	0.5213657174576739	205.6954225833616	31.780907664220553	0.37579	0.10231	21.0	0	62.68600000000001	0.1190682186881024
2019_02_14_yLB126_ethanol_14_w2488 laser 10_cell_001	2019021404001	ethanol	1	5.222748209275858	38.46950887619109	1.6256107494988838	0.37841372095151055	19.23837	5.222748209275858	38.46950887619109	1.6256107494988838	0.37841372095151055	38.46950887619109	1.6256107494988838	0.37841372095151055	45.68523613407964	45.68523613407964	0.39373	0.11572	5.0	0	48.5813	0.10750532013914528
2019_02_14_yLB126_ethanol_14_w2488 laser 10_cell_002	2019021404002	ethanol	2	3.471875685382277	27.05230694536524	1.5619676521318009	0.409879246305246	12.36088	1.7359378426911385	13.52615347268262	1.3785637596001363	0.5326594040184724	16.14553386097655	1.4185449233770138	0.5018881505228416	56.403281344329045	30.629061328890337	0.40011	0.11025	4.0	0	39.6311	0.0876048276576294
2019_02_14_yLB126_ethanol_14_w2488 laser 10_cell_003	2019021404003	ethanol	3	5.819896168293146	42.789388381671074	1.653690500631439	0.36567185649869216	18.64808	1.9399653894310485	14.263129460557025	1.3457474406494168	0.5661402682766296	20.432229100811924	1.431149021992597	0.5014112126880419	79.914117959924	31.92494106220901	0.42438	0.08279	8.0	0	69.0509	0.0842841464527348
2019_02_14_yLB126_ethanol_14_w2488 laser 10_cell_004	2019021404004	ethanol	3	3.31641949562396	26.37041228726096	1.5658851703653405	0.4078309468817652	10.39393	1.1054731652079866	8.790137429086986	1.2620741264913222	0.6515361188282398	15.647619400008345	1.3964225847358278	0.5297485426433517	66.84183109629453	29.719740748798376	0.39796	0.10171	5.0	0	36.5398	0.0907618403938708
2019_02_14_yLB126_ethanol_14_w2488 laser 10_cell_005	2019021404005	ethanol	2	0.8478257141679608	6.473909701248075	1.2224723971053133	0.6691475259135903	1.7113	0.4239128570839804	3.2369548506240373	1.0887077834077323	0.8440515001802907	3.249668803979472	1.089509375042883	0.8428087697595038	27.45881053828908	13.75971936095674	0.49457	0.04969	4.0	0	18.0089	0.04707815103465291
2019_02_14_yLB126_ethanol_15_w2488 laser 10_cell_001	2019021405001	ethanol	2	6.4315654382256975	46.98991602067309	1.67618277970011	0.35592398136724834	19.129	3.2157827191128487	23.494958010336546	1.4132345978654641	0.5406745609713908	36.14290973323191	1.5781814973225048	0.4176016183054623	64.62582164346897	42.91265054955196	0.40602	0.10953	5.0	0	75.5827	0.08509308926812216
2019_02_14_yLB126_ethanol_15_w2488 laser 10_cell_002	2019021405002	ethanol	1	1.139706805810664	8.042425986835879	1.2345833821845993	0.6560835458932447	1.69972	1.139706805810664	8.042425986835879	1.2345833821845993	0.6560835458932447	8.042425986835879	1.2345833821845993	0.6560835458932447	20.011860535471772	20.011860535471772	0.32225	0.09715	2.0	0	15.6982	0.07260111387360743
2019_02_14_yLB126_ethanol_15_w2488 laser 10_cell_003	2019021405003	ethanol	2	5.833401645324108	42.360678867801546	1.650641895823706	0.3699438394596882	17.4533	2.9167008226620545	21.180339433900773	1.3567379615828523	0.6089868076964962	37.306644099205464	1.5890028676775718	0.4080745254508548	59.1439433734822	43.38416791036191	0.39976	0.11154	8.0	1	56.6006	0.1030625407738453
2019_02_14_yLB126_ethanol_15_w2488 laser 10_cell_004	2019021405004	ethanol	2	4.6554220491427465	36.470009572409076	1.6446476040495916	0.36970411679423854	17.89732	2.3277110245713737	18.235004786204538	1.4497870452236414	0.4874142610942466	28.57338336405044	1.5528739578194175	0.4186529572783556	66.37987616159256	40.121381119955295	0.35708	0.10943	4.0	0	44.9647	0.10353504080184558
2019_02_14_yLB126_ethanol_15_w2488 laser 10_cell_005	2019021405005	ethanol	3	6.231195698771369	46.61919424872266	1.6872645771732406	0.3512639835151665	19.24335	2.0770652329237898	15.539731416240885	1.351595146385651	0.5815298730197934	20.52482736389346	1.4532484784030706	0.488348395282963	83.07799329997518	33.40477270182461	0.41313	0.11734	7.0	0	69.28399999999999	0.08993700852680807
2019_02_14_yLB126_ethanol_15_w2488 laser 10_cell_006	2019021405006	ethanol	6	9.163902603637169	73.80563145403374	1.8668490350630969	0.2869337278499873	39.30392	1.5273171006061943	12.300938575672287	1.2590443233838724	0.6801187579503826	49.68233370492809	1.6761533351870723	0.38805284928998857	142.34782573966086	52.77233667562294	0.37333	0.10910999999999997	17.0	0	95.4116	0.09604600073405296
2019_02_14_yLB126_ethanol_16_w2488 laser 10_cell_001	2019021406001	ethanol	1	8.421467111335652	62.6650650970158	1.7693269787482713	0.3194359570889467	33.77074	8.421467111335652	62.6650650970158	1.7693269787482713	0.3194359570889467	62.66506509701579	1.7693269787482713	0.3194359570889467	58.904772879473455	58.904772879473455	0.40585	0.11536	4.0	0	72.6817	0.11586777842752234
2019_02_14_yLB126_ethanol_16_w2488 laser 10_cell_002	2019021406002	ethanol	2	6.109054699253915	46.966211773352406	1.704744766543974	0.344097302683962	24.0799	3.0545273496269574	23.48310588667621	1.4739872586935665	0.4785617166842074	31.29088626436285	1.5701116729820859	0.41694269892156777	70.76284233978092	42.07319119142168	0.377	0.10828	5.0	0	55.3046	0.11046196336749411
2019_02_14_yLB126_ethanol_16_w2488 laser 10_cell_003	2019021406003	ethanol	5	7.6041183609330085	59.17571340580256	1.7788803297942068	0.3160141536571491	28.57494	1.5208236721866013	11.835142681160512	1.2464461886687523	0.6962474019371282	27.493136750244712	1.4997206667729608	0.49139654577134795	114.03846017774879	38.75549809472325	0.38053	0.11216	13.0	0	93.8082	0.08106027363208129
2019_02_14_yLB126_ethanol_16_w2488 laser 10_cell_004	2019021406004	ethanol	7	9.095624357614447	72.13313167851638	1.850182176376588	0.2921265395657401	35.09746	1.2993749082306354	10.304733096930912	1.2735139493791898	0.6612473158125629	25.397963493824808	1.5023229233663524	0.4707265445817166	166.33168177752415	37.59350102069635	0.39602	0.114	18.0	0	78.3556	0.11608135675834845
2019_02_14_yLB126_ethanol_16_w2488 laser 10_cell_005	2019021406005	ethanol	8	9.260123654959603	73.65934504542959	1.8585158483899284	0.28951259511866084	35.147	1.1575154568699506	9.207418130678699	1.2796728663308734	0.6368338157997074	18.536660400534668	1.4313123310758569	0.5047174991555635	186.37668071805808	32.03444240788484	0.37841	0.10884	19.0	1	84.9916	0.10895339839418958
2019_02_14_yLB126_ethanol_16_w2488 laser 10_cell_006	2019021406006	ethanol	9	12.582075416094758	100.51566147681666	1.9601563354824432	0.2602666839578248	46.30476	1.3980083795660845	11.168406830757409	1.2917811817004754	0.6446599855377122	24.884250128706487	1.5094215735542975	0.4559799079744449	222.28473751202804	37.6025939179485	0.37249	0.10413	19.0	2	87.3363	0.14406467203321824
2019_02_14_yLB126_ethanol_02_w2488 laser 10_cell_001	2019021402001	ethanol	10	8.452319922935676	63.34198931005101	1.7766906279961532	0.3167935838705221	24.95921	0.8452319922935676	6.3341989310051	1.1782241821945465	0.7443665861962512	11.34842279343123	1.2924128915277493	0.620247116318896	180.43320177849083	23.69315122758112	0.42684	0.11599	22.0	0	73.2504	0.11538940296483945
2019_02_14_yLB126_ethanol_02_w2488 laser 10_cell_002	2019021402002	ethanol	4	5.138719765248292	39.744268368446285	1.6612827143576163	0.3623371862635634	19.54384	1.284679941312073	9.936067092111571	1.228396617193799	0.7149369727303894	31.208499437176727	1.5553807780859532	0.4327067915683452	86.97201282296143	41.13078874252525	0.36859	0.09695	8.0	1	54.6262	0.09407060650838411
2019_02_14_yLB126_ethanol_02_w2488 laser 10_cell_003	2019021402003	ethanol	3	6.019611747276944	44.7702873040164	1.6726178148919912	0.3574428085098757	19.12911	2.0065372490923146	14.923429101338801	1.369197949730598	0.5461354520486646	18.25966706363121	1.4240620269975006	0.5011830163213041	83.7117863711123	31.13732645593136	0.41405	0.09352	6.0	0	56.3626	0.10680152702815242
2019_02_14_yLB126_ethanol_02_w2488 laser 10_cell_004	2019021402004	ethanol	3	5.4725048260862765	39.348864189238704	1.6186836765150532	0.38165945494993453	18.38917	1.8241682753620925	13.116288063079569	1.276356719192554	0.6545855126190593	25.51829096467218	1.4666840759584208	0.4843698509764925	71.07931569611888	34.56700994420385	0.4137	0.09653	7.0	0	41.788999999999994	0.13095563009610847
2019_02_14_yLB126_ethanol_03_w2488 laser 10_cell_001	2019021403001	ethanol	1	2.7315395209992115	19.04059859657192	1.4194793328747002	0.4962972314625654	6.8944899999999985	2.7315395209992115	19.04059859657192	1.4194793328747002	0.4962972314625654	19.04059859657192	1.4194793328747002	0.4962972314625654	30.416791998701214	30.416791998701214	0.41268	0.10445	4.0	0	26.6686	0.10242530620277072
2019_02_14_yLB126_ethanol_03_w2488 laser 10_cell_002	2019021403002	ethanol	1	3.7740323219737086	28.506482524339738	1.5594132333839854	0.4112231630270521	13.09137	3.7740323219737086	28.506482524339738	1.5594132333839854	0.4112231630270521	28.506482524339738	1.5594132333839854	0.4112231630270521	40.328292360342594	40.328292360342594	0.36566	0.11144	2.0	0	40.9632	0.09213226315262744
2019_02_14_yLB126_ethanol_03_w2488 laser 10_cell_003	2019021403003	ethanol	1	5.9243066454056885	43.75511634258382	1.6623654955185905	0.36186532359840173	21.57129	5.9243066454056885	43.75511634258382	1.6623654955185905	0.36186532359840173	43.75511634258382	1.6623654955185905	0.36186532359840173	48.854630692366236	48.854630692366236	0.41672	0.0728	2.0	0	63.8138	0.09283739011633359
2019_02_14_yLB126_ethanol_03_w2488 laser 10_cell_004	2019021403004	ethanol	1	8.186728365344777	61.851557391049354	1.7744474019148877	0.31759506022669376	33.95035	8.186728365344777	61.851557391049354	1.7744474019148877	0.31759506022669376	61.851557391049354	1.7744474019148877	0.31759506022669376	59.41766465432851	59.41766465432851	0.40079	0.09866	3.0	0	79.0108	0.10361530784835461
2019_02_14_yLB126_ethanol_04_w2488 laser 10_cell_001	2019021404001	ethanol	2	6.189397257607037	46.18869265490306	1.6832281542224898	0.3529506829932479	20.53423	3.0946986288035183	23.09434632745153	1.4423209218923536	0.5063519299764258	33.80580186443319	1.5722035016735931	0.4167056085439624	67.12544680956725	42.23266164888992	0.38748	0.08463	7.0	0	59.5799	0.10388398197390457
2019_02_14_yLB126_ethanol_04_w2488 laser 10_cell_002	2019021404002	ethanol	4	5.710430390639608	43.5433404398715	1.6787880222329925	0.35482015076139184	18.83583	1.4276075976599023	10.885835109967879	1.298917941394426	0.6187846035714797	13.73105540492651	1.3726865541550033	0.5393147284391752	96.70851978022554	27.869384996810442	0.42367	0.08295	9.0	0	57.4234	0.09944430999626648
2019_02_14_yLB126_ethanol_05_w2488 laser 10_cell_001	2019021405001	ethanol	3	7.160698254604871	53.62151566264086	1.7275966613948726	0.33505437088621304	26.20961	2.386899418201624	17.87383855421362	1.3705500816903662	0.583112369683196	24.981730793470305	1.5103678652842	0.4450163873838049	88.25371334722101	36.962713358311746	0.3894	0.09937	7.0	0	60.8979	0.11758530679391033
2019_02_14_yLB126_ethanol_05_w2488 laser 10_cell_002	2019021405002	ethanol	5	5.429952309486437	41.00726450114257	1.6567475323977412	0.36432362556814657	18.00911	1.0859904618972869	8.201452900228514	1.2265380267489199	0.6924992528038999	12.549098023564053	1.3329656653291742	0.5788929220660763	102.31604925881479	25.765603133875857	0.3908	0.13585999999999998	9.0	0	28.8181	0.18842159300878394
2019_02_14_yLB126_ethanol_05_w2488 laser 10_cell_003	2019021405003	ethanol	2	5.180811491307377	38.81974314861424	1.6373882507691633	0.3729895466580643	17.234379999999998	2.5904057456536886	19.40987157430712	1.3550679286843943	0.6091224022705959	35.434855467565534	1.5953767936356835	0.4008015883144401	58.80884990611456	43.65635846641629	0.41738	0.08689	6.0	0	58.5099	0.08854589550328025
2019_02_14_yLB126_ethanol_05_w2488 laser 10_cell_004	2019021405004	ethanol	2	4.278857103151322	31.868635749956635	1.581237406246134	0.3999501286369351	13.76554	2.1394285515756604	15.934317874978314	1.3425909987682487	0.5961103446444647	27.964025824611372	1.5268616309104674	0.43629105566011	55.158177215260245	38.26056316783245	0.41437	0.12322	7.0	0	46.2094	0.0925971145081157
2019_02_14_yLB126_ethanol_05_w2488 laser 10_cell_005	2019021405005	ethanol	1	3.0267925754396097	23.01416719834878	1.5080926259036416	0.4396873462232706	12.27083	3.0267925754396097	23.01416719834878	1.5080926259036416	0.4396873462232706	23.01416719834878	1.5080926259036416	0.4396873462232706	36.47625439191624	36.47625439191624	0.35129	0.10602	4.0	0	40.1309	0.07542299264256745
2019_02_14_yLB126_ethanol_05_w2488 laser 10_cell_006	2019021405006	ethanol	3	3.667575794556537	25.687994737589197	1.494502595531752	0.4477201625429405	11.33788	1.2225252648521792	8.562664912529732	1.2153240543690893	0.695063184932212	11.225246023788646	1.2799146276641762	0.628061438383469	58.934840308865226	22.894427456106005	0.4119600000000001	0.12609	4.0	0	17.7858	0.20620808704452637
2019_02_14_yLB126_ethanol_05_w2488 laser 10_cell_007	2019021405007	ethanol	3	4.714372384979416	34.621698291084144	1.5957229581634982	0.39272180319532257	14.64976	1.5714574616598054	11.540566097028048	1.2897733020874145	0.629491020556019	16.130970894840285	1.3846629620213111	0.531900054171695	71.29583747015724	28.650799302172533	0.39419	0.11286	7.0	0	33.7196	0.13981104120391155
2019_02_14_yLB126_ethanol_05_w2488 laser 10_cell_008	2019021405008	ethanol	2	5.685100811463126	42.37798435721624	1.6586268665632906	0.36349848767435305	19.08246	2.842550405731563	21.18899217860812	1.4054795922000642	0.542306971020585	32.51387062105824	1.5611491866461276	0.4248602402818616	63.09996480409854	41.43542663809932	0.42479	0.08509	6.0	0	64.2133	0.08853463085471586
2019_02_14_yLB126_ethanol_06_w2488 laser 10_cell_001	2019021406001	ethanol	2	4.1647947542270565	30.883939532918035	1.5706994195771935	0.4053347457050631	13.6051	2.082397377113528	15.441969766459017	1.3742226737420988	0.5417593941396579	19.249606000825924	1.4340960623651515	0.4949079449503985	56.457819962900935	31.845464253042532	0.42715	0.10026	5.0	0	56.2691	0.07401566320106517
2019_02_14_yLB126_ethanol_06_w2488 laser 10_cell_002	2019021406002	ethanol	1	4.2824333515124415	31.66524563076641	1.5757446120903826	0.4027433130597721	16.691860000000002	4.2824333515124415	31.66524563076641	1.5757446120903826	0.4027433130597721	31.66524563076641	1.5757446120903826	0.4027433130597721	41.60865516812277	41.60865516812277	0.38222	0.11317	2.0	0	46.3714	0.0923507453195815
2019_02_14_yLB126_ethanol_06_w2488 laser 10_cell_003	2019021406003	ethanol	2	5.0602727743949005	37.068122447199094	1.6126257473935992	0.3845322958930185	16.040860000000002	2.5301363871974503	18.534061223599547	1.3927986301095	0.5367898594185263	25.488128246174604	1.492064779386561	0.4612911891283037	59.78837609804035	36.065391547524904	0.39976	0.1023	7.0	0	43.3717	0.1166722257692205
2019_02_14_yLB126_ethanol_06_w2488 laser 10_cell_004	2019021406004	ethanol	6	7.385199531283202	58.38164819418435	1.7841938404149955	0.3141347118698244	23.92985	1.2308665885472003	9.730274699030725	1.291838685913114	0.623398697840115	16.545929834167563	1.4164705946952625	0.511099858928819	143.25565432552773	30.853790034571272	0.37313	0.09681	16.0	0	55.0344	0.13419242385277577
2019_02_14_yLB126_ethanol_06_w2488 laser 10_cell_005	2019021406005	ethanol	4	5.113982185219252	37.85263376768485	1.6238762082991804	0.37922255691914497	16.784270000000006	1.278495546304813	9.463158441921212	1.2488960414441963	0.668397910091133	13.074352283114637	1.3387097938560024	0.5740135169566407	86.29581541675205	26.089480923036657	0.4145100000000001	0.10955	5.0	0	21.9507	0.23297581330979203
2019_02_14_yLB126_ethanol_06_w2488 laser 10_cell_006	2019021406006	ethanol	6	6.256237695785584	47.04077102076143	1.6926119650513265	0.349048026492684	20.28709	1.0427062826309308	7.840128503460237	1.2345263443390213	0.6731218915176892	11.138183300769477	1.3099157398536243	0.5917072828241784	123.0946876228915	24.218187091752405	0.40016	0.0919	13.0	0	55.9533	0.1118117733142743
