mitograph_data_extract_v2.py
directory: 2016_01_22_s11


image path	cellID	genotype	time	total number of mitochondria	total mitochondrial volume (um^3)	total mitochondrial surface area (um^2)	total normalized shape index	total sphericity	total length (um)	average volume of mitochondrion (um^3)	average surface area of mitochondrion (um^2)	average NSI of mitochondrion	average sphericity of mitochondrion	volume-weighted average surface area of mitochondria (um^2)	volume-weighted average NSI of mitochondrion	volume-weighted average sphericity of mitochondrion	average compactedness of mitochondrion	volume-weighted average compactedness of mitochondrion	average width (um)	std width (um)	number of endpoints	artifacts	cell volume (um^3)	mito/cell volume ratio
1_22_16_yLB126_MOPSO_yLB146_yLB207_cellasics_01_w2488 laser 5_s11_t001_cell_001	2016012211001	hxk2	-60	1	1.163328105273415	8.244634539487048	1.2414890754047283	0.6488050109369407	2.53275	1.163328105273415	8.244634539487048	1.2414890754047283	0.6488050109369407	8.244634539487048	1.2414890754047283	0.6488050109369407	20.349553922547305	20.349553922547305	0.43232	0.11841	2.0	0	7.1759	0.1621159861861808
1_22_16_yLB126_MOPSO_yLB146_yLB207_cellasics_01_w2488 laser 5_s11_t001_cell_002	2016012211002	hxk2	-60	1	6.126908856738254	45.148798847663784	1.6698106686325382	0.35864562470101424	21.91427	6.126908856738254	45.148798847663784	1.6698106686325382	0.35864562470101424	45.148798847663784	1.6698106686325382	0.35864562470101424	49.51398504893496	49.51398504893496	0.41587	0.08592000000000001	4.0	0	52.9041	0.11581160735629666
1_22_16_yLB126_MOPSO_yLB146_yLB207_cellasics_01_w2488 laser 5_s11_t001_cell_003	2016012211003	hxk2	-60	1	5.432090256400985	41.16219829786176	1.659656555061649	0.3630475822123445	20.37113	5.432090256400985	41.16219829786176	1.659656555061649	0.3630475822123445	41.16219829786176	1.659656555061649	0.3630475822123445	48.61618360202058	48.61618360202058	0.39882	0.10554	0.0	0	65.9934	0.08231262908716608
1_22_16_yLB126_MOPSO_yLB146_yLB207_cellasics_01_w2488 laser 5_s11_t001_cell_004	2016012211004	hxk2	-60	2	4.911292765051745	36.3431438958341	1.6127630945309157	0.3844668031231019	18.5744	2.4556463825258725	18.17157194791705	1.3350269947683957	0.6252846667708101	31.509557308275753	1.5534740081183818	0.4277464990577885	56.05758819112008	40.59887704611028	0.40675	0.09289	3.0	0	48.0353	0.1022434077657836
1_22_16_yLB126_MOPSO_yLB146_yLB207_cellasics_01_w2488 laser 5_s11_t001_cell_005	2016012211005	hxk2	-60	1	2.8920233444950894	20.87537664805276	1.4582808286750533	0.4702379411639288	9.20518	2.8920233444950894	20.87537664805276	1.4582808286750533	0.4702379411639288	20.87537664805276	1.4582808286750533	0.4702379411639288	32.97992668233671	32.97992668233671	0.43574	0.0636	3.0	0	30.8795	0.0936551221520779
1_22_16_yLB126_MOPSO_yLB146_yLB207_cellasics_01_w2488 laser 5_s11_t001_cell_006	2016012211006	hxk2	-60	2	3.9036042384271608	28.748918965601664	1.5485079409973008	0.4170355966326679	12.32875	1.9518021192135804	14.374459482800832	1.3242900875249597	0.6147420597000659	27.643799575422864	1.5284959001362186	0.42977180166787	53.09613459210329	38.0687937859416	0.39981	0.11616	6.0	0	50.7394	0.07693437916938632
1_22_16_yLB126_MOPSO_yLB146_yLB207_cellasics_01_w2488 laser 5_s11_t001_cell_007	2016012211007	hxk2	-60	3	5.866896984016851	43.86611349815304	1.6698842269273264	0.3586140287626685	18.82909	1.955632328005617	14.622037832717679	1.3652811505377616	0.5506549500361441	17.21610355822431	1.4160554780352423	0.5074538329607823	83.15219966748523	30.637269127363638	0.40614	0.10111	5.0	0	65.682	0.0893227518044038
1_22_16_yLB126_MOPSO_yLB146_yLB207_cellasics_01_w2488 laser 5_s11_t001_cell_008	2016012211008	hxk2	-60	2	5.372640663830463	38.62795232219839	1.6136630312651634	0.38403808992594174	15.70711	2.686320331915232	19.313976161099195	1.3682679841535683	0.5716245258559582	29.10389482726851	1.514123259090464	0.452439707016742	58.1646751354271	37.85960895810474	0.45056	0.06799	3.0	0	59.0008	0.09106047144836109
1_22_16_yLB126_MOPSO_yLB146_yLB207_cellasics_01_w2488 laser 5_s11_t002_cell_001	2016012211001	hxk2	-45	2	2.831444672958395	20.732738011921906	1.4635814879911135	0.466837983640174	7.96655	1.4157223364791975	10.366369005960953	1.28604294364671	0.6151105139088845	12.339632547561019	1.3286944944096148	0.5745424805101179	46.01677701777767	25.26325568234166	0.39443	0.08117	3.0	0	15.7924	0.17929160057739132
1_22_16_yLB126_MOPSO_yLB146_yLB207_cellasics_01_w2488 laser 5_s11_t002_cell_002	2016012211002	hxk2	-45	1	6.396565307107612	47.28617471941611	1.6845196560073332	0.3524096840287609	22.35295	6.396565307107612	47.28617471941611	1.6845196560073332	0.3524096840287609	47.28617471941611	1.6845196560073332	0.3524096840287609	50.83401767626046	50.83401767626046	0.42486	0.08509	3.0	0	54.8074	0.11670988419643355
1_22_16_yLB126_MOPSO_yLB146_yLB207_cellasics_01_w2488 laser 5_s11_t002_cell_003	2016012211003	hxk2	-45	1	5.466447167975676	39.14478014006339	1.615076687603524	0.38336609671557137	19.24284	5.466447167975676	39.14478014006339	1.615076687603524	0.38336609671557137	39.14478014006339	1.615076687603524	0.38336609671557137	44.80284906194153	44.80284906194153	0.42476	0.0881	2.0	0	60.8004	0.08990807902539581
1_22_16_yLB126_MOPSO_yLB146_yLB207_cellasics_01_w2488 laser 5_s11_t002_cell_004	2016012211004	hxk2	-45	1	5.286683612783246	38.221586066750696	1.613805470808786	0.3839703000997724	17.44915	5.286683612783246	38.221586066750696	1.613805470808786	0.3839703000997724	38.221586066750696	1.613805470808786	0.3839703000997724	44.697140178641256	44.697140178641256	0.43869	0.07879	3.0	0	46.7486	0.11308752802828846
1_22_16_yLB126_MOPSO_yLB146_yLB207_cellasics_01_w2488 laser 5_s11_t002_cell_005	2016012211005	hxk2	-45	2	3.7503890547851033	26.412944136651834	1.5042068774108617	0.4419619285722687	8.91258	1.875194527392552	13.206472068325914	1.2702078709264428	0.6676915302044889	20.87625253337451	1.423196841479728	0.5107301605906774	46.81985630950783	31.349896667037388	0.45683	0.07518999999999999	6.0	0	29.1007	0.12887624884573579
1_22_16_yLB126_MOPSO_yLB146_yLB207_cellasics_01_w2488 laser 5_s11_t002_cell_006	2016012211006	hxk2	-45	1	5.750052243145063	40.762843395759894	1.620564207972539	0.38077420007570506	18.41275	5.750052243145063	40.762843395759894	1.620564207972539	0.38077420007570506	40.762843395759894	1.620564207972539	0.38077420007570495	45.26108024873146	45.26108024873146	0.41173	0.08142	1.0	0	51.0889	0.11254993243434608
1_22_16_yLB126_MOPSO_yLB146_yLB207_cellasics_01_w2488 laser 5_s11_t002_cell_007	2016012211007	hxk2	-45	2	6.2791143798247955	46.55043383816509	1.6817199368262	0.3535840406072783	20.34733	3.1395571899123977	23.275216919082546	1.4045717567548175	0.5560616486269261	38.714242127926546	1.6062945306275904	0.40109677150298734	64.36441333344732	45.00880163777313	0.40308	0.09549	5.0	0	64.5635	0.09725486350375669
1_22_16_yLB126_MOPSO_yLB146_yLB207_cellasics_01_w2488 laser 5_s11_t002_cell_008	2016012211008	hxk2	-45	2	5.261477671774612	38.33492781900247	1.618773248729088	0.3816172190943591	18.44875	2.630738835887306	19.167463909501237	1.3880443073572837	0.5462820538012402	28.387425774215274	1.5148749084967343	0.4481200205275453	59.78304575780493	37.73183349874425	0.44545	0.05169	4.0	0	57.3566	0.09173273296838746
1_22_16_yLB126_MOPSO_yLB146_yLB207_cellasics_01_w2488 laser 5_s11_t002_cell_009	2016012211009	hxk2	-45	2	3.2455918435012285	24.195536304265215	1.5107557751755436	0.4381385572244889	10.65446	1.6227959217506145	12.097768152132607	1.3073808801926123	0.60762342482295	15.88325280460877	1.3885564784984974	0.5331066274435314	49.324631616877156	29.107563786967546	0.40256	0.08398	3.0	0	25.9767	0.12494242315233377
1_22_16_yLB126_MOPSO_yLB146_yLB207_cellasics_01_w2488 laser 5_s11_t002_cell_010	2016012211010	hxk2	-45	1	2.1748162518409866	16.534649368521258	1.427188188288905	0.490950282809049	7.77985	2.1748162518409866	16.534649368521258	1.427188188288905	0.490950282809049	16.534649368521258	1.427188188288905	0.490950282809049	30.915047272965595	30.915047272965595	0.39644	0.08513	2.0	0	12.5949	0.17267435643323778
1_22_16_yLB126_MOPSO_yLB146_yLB207_cellasics_01_w2488 laser 5_s11_t003_cell_001	2016012211001	hxk2	-30	2	3.793333930584055	28.00017751251211	1.5428769995524412	0.4200852088219713	11.34364	1.8966669652920276	14.000088756256055	1.3246761903008752	0.5995249157570242	21.71978009498601	1.4550984024964004	0.4834284183751418	51.9410791987406	33.31317487673152	0.41334	0.10584	4.0	0	27.9498	0.1357195375488932
1_22_16_yLB126_MOPSO_yLB146_yLB207_cellasics_01_w2488 laser 5_s11_t003_cell_002	2016012211002	hxk2	-30	2	5.7427563256578384	42.54632051885589	1.656337413608758	0.3645040652068573	21.64427	2.8713781628289192	21.273160259427947	1.3462627316978488	0.641401645323042	41.35955974910764	1.6405602460737614	0.3742626353488743	59.6407008417692	47.11988737314485	0.41826	0.08887	6.0	0	53.7979	0.10674684933162519
1_22_16_yLB126_MOPSO_yLB146_yLB207_cellasics_01_w2488 laser 5_s11_t003_cell_003	2016012211003	hxk2	-30	1	5.398553842120564	39.45917896532306	1.6283189645079417	0.3771560146942373	18.17887	5.398553842120564	39.45917896532306	1.6283189645079417	0.3771560146942373	39.45917896532306	1.6283189645079417	0.3771560146942373	45.913947120306176	45.913947120306176	0.43376	0.07616	4.0	0	58.7577	0.09187823625023724
1_22_16_yLB126_MOPSO_yLB146_yLB207_cellasics_01_w2488 laser 5_s11_t003_cell_004	2016012211004	hxk2	-30	1	5.186053196768373	36.07186237917203	1.577840979632022	0.40167382996231377	16.37946	5.186053196768373	36.07186237917203	1.577840979632022	0.40167382996231377	36.07186237917203	1.577840979632022	0.40167382996231377	41.77494442263801	41.77494442263801	0.44022	0.10655	2.0	0	47.0647	0.11018987047125284
1_22_16_yLB126_MOPSO_yLB146_yLB207_cellasics_01_w2488 laser 5_s11_t003_cell_005	2016012211005	hxk2	-30	1	4.176973783943469	30.057706524718217	1.5480391547816883	0.41728821316348624	13.03107	4.176973783943469	30.057706524718217	1.5480391547816883	0.41728821316348624	30.057706524718217	1.5480391547816883	0.41728821316348624	39.45227123138428	39.45227123138428	0.44181	0.09608	4.0	0	34.3355	0.12165175354788683
1_22_16_yLB126_MOPSO_yLB146_yLB207_cellasics_01_w2488 laser 5_s11_t003_cell_006	2016012211006	hxk2	-30	1	5.846259647251324	43.404724923861906	1.6630312445181852	0.361575655852456	18.58441	5.846259647251324	43.404724923861906	1.6630312445181852	0.361575655852456	43.404724923861906	1.6630312445181852	0.361575655852456	48.913350538894605	48.913350538894605	0.40700000000000003	0.09784	5.0	0	50.5485	0.11565644177871401
1_22_16_yLB126_MOPSO_yLB146_yLB207_cellasics_01_w2488 laser 5_s11_t003_cell_007	2016012211007	hxk2	-30	1	7.082367314020685	50.49102761212168	1.6825664579432584	0.3532283446279175	22.24901	7.082367314020685	50.49102761212168	1.6825664579432584	0.3532283446279175	50.49102761212168	1.6825664579432584	0.3532283446279175	50.657396720160506	50.657396720160506	0.43382	0.08539	4.0	0	64.487	0.10982627993271024
1_22_16_yLB126_MOPSO_yLB146_yLB207_cellasics_01_w2488 laser 5_s11_t003_cell_008	2016012211008	hxk2	-30	4	6.501478110090837	47.37288233755376	1.6769449563659542	0.3556005177922809	21.00481	1.6253695275227094	11.84322058438844	1.265673089220391	0.6670005683738522	21.00159146505752	1.4333844403735232	0.5050973407213454	92.30195034036998	32.21628532042525	0.43979	0.09384	8.0	0	61.1258	0.10636225800056338
1_22_16_yLB126_MOPSO_yLB146_yLB207_cellasics_01_w2488 laser 5_s11_t003_cell_009	2016012211009	hxk2	-30	2	3.743178663232003	27.501922070170785	1.5358870399606854	0.4239176006833187	12.33233	1.8715893316160015	13.750961035085393	1.3191893599335978	0.6032157292046441	19.013677961401374	1.4219735475887543	0.5107100759632136	51.19327302039174	31.334078007363296	0.41281	0.107	4.0	0	28.1306	0.13306430233382874
1_22_16_yLB126_MOPSO_yLB146_yLB207_cellasics_01_w2488 laser 5_s11_t003_cell_010	2016012211010	hxk2	-30	2	4.1324561224395415	31.47996283113166	1.589909091932939	0.3955992087290979	14.54647	2.0662280612197703	15.73998141556583	1.4139918501169562	0.5012691509461003	16.35510218374953	1.4218777098384026	0.4956821122848822	60.264353653274405	30.635326822974463	0.39138	0.10603	4.0	0	25.8373	0.1599414846922682
