mitograph_data_extract_v2.py
directory: 2016_04_22_s6


image path	cellID	genotype	time	total number of mitochondria	total mitochondrial volume (um^3)	total mitochondrial surface area (um^2)	total normalized shape index	total sphericity	total length (um)	average volume of mitochondrion (um^3)	average surface area of mitochondrion (um^2)	average NSI of mitochondrion	average sphericity of mitochondrion	volume-weighted average surface area of mitochondria (um^2)	volume-weighted average NSI of mitochondrion	volume-weighted average sphericity of mitochondrion	average compactedness of mitochondrion	volume-weighted average compactedness of mitochondrion	average width (um)	std width (um)	number of endpoints	artifacts	cell volume (um^3)	mito/cell volume ratio
4_22_16_yLB126_yLB134_yLB233_cellasics_01_w2488 laser 5_s10_t001_cell_001	2016042210001	dnm1	-120	1	1.8806145107249088	12.779241358525805	1.3169740365205969	0.5765614134140935	3.35981	1.8806145107249088	12.779241358525805	1.3169740365205969	0.5765614134140935	12.779241358525805	1.3169740365205969	0.5765614134140935	24.291695367599225	24.291695367599225	0.41061	0.14948	2.0	0	26.9892	0.069680261390664
4_22_16_yLB126_yLB134_yLB233_cellasics_01_w2488 laser 5_s10_t001_cell_002	2016042210002	dnm1	-120	1	2.4582788960549684	17.134981504922592	1.394727530398266	0.5140688079086073	6.26754	2.4582788960549684	17.134981504922592	1.394727530398266	0.5140688079086073	17.134981504922592	1.394727530398266	0.5140688079086073	28.853221329603066	28.853221329603066	0.42268	0.07646	3.0	0	46.6857	0.052655928818781096
4_22_16_yLB126_yLB134_yLB233_cellasics_01_w2488 laser 5_s10_t001_cell_003	2016042210003	dnm1	-120	1	4.168909013732746	29.076729618566624	1.52354953109189	0.4308110601195949	11.94908	4.168909013732746	29.076729618566624	1.52354953109189	0.4308110601195949	29.076729618566624	1.52354953109189	0.4308110601195949	37.60935802342627	37.60935802342627	0.4418	0.09323	3.0	0	113.8624	0.036613570535424744
4_22_16_yLB126_yLB134_yLB233_cellasics_01_w2488 laser 5_s10_t001_cell_004	2016042210004	dnm1	-120	2	2.851403656947905	18.998402938492006	1.397752413678567	0.511846217502787	6.69556	1.4257018284739524	9.499201469246	1.244824624872677	0.6468683621101993	10.38295283744122	1.2564897779434747	0.634754453999965	41.1255374240767	21.139626671735314	0.43069	0.1418	2.0	0	62.6525	0.04551141066913379
4_22_16_yLB126_yLB134_yLB233_cellasics_01_w2488 laser 5_s10_t002_cell_001	2016042210001	dnm1	-105	2	2.6056385311051407	18.09235366915825	1.4056183437670045	0.5061335981506471	5.40048	1.3028192655525703	9.046176834579123	1.2546593588554606	0.6352906481730733	9.335732484199015	1.25580400677278	0.6341314958526472	42.01049476773639	21.06273492127332	0.48363	0.13191	6.0	0	41.4998	0.0627867732158984
4_22_16_yLB126_yLB134_yLB233_cellasics_01_w2488 laser 5_s10_t002_cell_002	2016042210002	dnm1	-105	1	2.440252403675331	16.42132175143248	1.3687277634030042	0.5337843625324389	5.4359199999999985	2.440252403675331	16.42132175143248	1.3687277634030042	0.5337843625324389	16.42132175143248	1.3687277634030042	0.5337843625324389	27.26951516783845	27.26951516783845	0.47986	0.05455	2.0	0	56.2052	0.04341684405847379
4_22_16_yLB126_yLB134_yLB233_cellasics_01_w2488 laser 5_s10_t002_cell_003	2016042210003	dnm1	-105	1	4.657416604029923	32.885235151387356	1.5615050193006963	0.4101221551451459	14.00522	4.657416604029923	32.885235151387356	1.5615050193006963	0.4101221551451459	32.885235151387356	1.5615050193006963	0.4101221551451459	40.49079841112864	40.49079841112864	0.45614	0.09654	4.0	0	123.2868	0.03777709052412686
4_22_16_yLB126_yLB134_yLB233_cellasics_01_w2488 laser 5_s10_t002_cell_004	2016042210004	dnm1	-105	1	2.0984086469548906	14.639181374835827	1.359000587533092	0.5414529335436477	6.1790400000000005	2.0984086469548906	14.639181374835827	1.359000587533092	0.5414529335436477	14.639181374835827	1.359000587533092	0.5414529335436477	26.692246090295573	26.692246090295573	0.38516	0.06609	1.0	0	63.6392	0.03297352334653626
4_22_16_yLB126_yLB134_yLB233_cellasics_01_w2488 laser 5_s10_t003_cell_001	2016042210001	dnm1	-90	2	3.4227813007635244	23.849713737465944	1.4735780355958272	0.4605255405076421	10.95025	1.7113906503817622	11.924856868732972	1.2770346384973783	0.6519938753503054	23.003509476661684	1.4556511050496381	0.4732506168820817	47.004450122261076	32.858756131681666	0.39507	0.1326	4.0	1	41.6722	0.0821358435782974
4_22_16_yLB126_yLB134_yLB233_cellasics_01_w2488 laser 5_s10_t003_cell_002	2016042210002	dnm1	-90	1	3.6052866744390895	24.28168784529193	1.461338319157096	0.468272285512845	10.16987	3.6052866744390895	24.28168784529193	1.461338319157096	0.468272285512845	24.28168784529193	1.461338319157096	0.468272285512845	33.18780305456896	33.18780305456896	0.44214	0.09493	2.0	0	58.0374	0.062120058349255644
