mitograph_data_extract_v2.py
directory: 2019_02_15_galactose


image path	cellID	genotype	total number of mitochondria	total mitochondrial volume (um^3)	total mitochondrial surface area (um^2)	total normalized shape index	total sphericity	total length (um)	average volume of mitochondrion (um^3)	average surface area of mitochondrion (um^2)	average NSI of mitochondrion	average sphericity of mitochondrion	volume-weighted average surface area of mitochondria (um^2)	volume-weighted average NSI of mitochondrion	volume-weighted average sphericity of mitochondrion	average compactedness of mitochondrion	volume-weighted average compactedness of mitochondrion	average width (um)	std width (um)	number of endpoints	artifacts	cell volume (um^3)	mito/cell volume ratio
2019_02_15_galactose_12_w2488 laser 10_cell_003	2019021502003	galactose	2	3.5564796126096203	26.991382460401358	1.5477366302095708	0.4174513575554504	10.88157	1.7782398063048102	13.495691230200679	1.3737019381262037	0.5333161935173469	15.63376230692345	1.4005071322545113	0.5125470180448317	55.48731810502166	29.35860859074129	0.40293	0.09144	5.0	0	46.2325	0.07692596361022268
2019_02_15_galactose_12_w2488 laser 10_cell_004	2019021502004	galactose	5	10.961990367369099	83.60903857782941	1.8717797613061689	0.28542401154970565	38.63793	2.19239807347382	16.72180771556588	1.3231342173784535	0.6256920807564177	42.1857667586054	1.6020855329122337	0.4195881593063629	136.0166240293949	46.04265522415968	0.39829	0.10238	11.0	0	107.9391	0.10155717777310631
2019_02_15_galactose_12_w2488 laser 10_cell_005	2019021502005	galactose	2	6.832680233951289	50.42201487194309	1.7016529999049637	0.3453488328641768	23.85989	3.4163401169756447	25.211007435971545	1.3791405434438473	0.609423925824002	45.783855360401496	1.6559383380630008	0.37617760641370734	63.959827279759004	49.049911407769976	0.43079	0.09272	9.0	0	76.8354	0.0889262011254095
2019_02_15_galactose_12_w2488 laser 10_cell_006	2019021502006	galactose	2	5.395961937481453	39.57870279579922	1.6310442988712588	0.37589667734624943	14.68386	2.6979809687407266	19.78935139789961	1.3817068382540616	0.5614794257429971	30.962704528120614	1.5404323330634588	0.4353857192875033	59.98671018604498	39.73543066870111	0.41438	0.09484	6.0	0	51.8041	0.10416090497627511
2019_02_15_galactose_12_w2488 laser 10_cell_007	2019021502007	galactose	2	5.649070130386818	40.02649515843449	1.6153726695810215	0.383225622554852	15.84171	2.824535065193409	20.013247579217246	1.432223536871728	0.4903913287106839	21.61387506172705	1.4504782304049315	0.4779151140045626	62.855692713843744	32.62328790671518	0.45583	0.06963	6.0	0	69.4992	0.08128252023601448
2019_02_15_galactose_12_w2488 laser 10_cell_008	2019021502008	galactose	3	3.5785889598926435	27.433910285305075	1.5571526488319722	0.41241800992118943	10.30578	1.1928629866308813	9.144636761768359	1.2985282331683567	0.593814754035202	9.768634638263393	1.3052455946236872	0.5876926540695173	69.94607904111194	23.67765240635128	0.4054	0.09734	5.0	0	39.9717	0.08952806510337673
2019_02_15_galactose_13_w2488 laser 10_cell_001	2019021503001	galactose	5	8.847474341137806	66.82219680584642	1.797263999074338	0.30958239083880096	31.92742	1.7694948682275615	13.364439361169286	1.2497312682276358	0.7004947498827601	38.049207800621794	1.572999230725498	0.4375447910752253	116.22410891049957	43.68715967021196	0.41427	0.09198	8.0	0	88.7177	0.09972614643005631
2019_02_15_galactose_13_w2488 laser 10_cell_002	2019021503002	galactose	7	6.952308771904303	51.50824343286418	1.7099626464774489	0.3420005094806973	17.163870000000006	0.9931869674149002	7.358320490409168	1.213930434939097	0.6953683599734422	11.537583543461935	1.291245973380111	0.6199974647203763	136.725620339089	23.646350883407337	0.44584	0.10338	14.0	0	71.9532	0.09662264877593078
2019_02_15_galactose_13_w2488 laser 10_cell_003	2019021503003	galactose	2	5.3354837894946305	39.464009142647036	1.6348099452312028	0.37416697937907023	20.64422	2.667741894747316	19.732004571323518	1.3596533978614562	0.5996609704838688	35.52668075436935	1.5877367256763737	0.4051168119259268	58.93834891228684	43.07462684643156	0.41626	0.09502	7.0	0	75.6121	0.07056388844503235
2019_02_15_galactose_13_w2488 laser 10_cell_004	2019021503004	galactose	2	3.4055644660354005	25.705478665693523	1.5324080221791618	0.4258446214033319	12.72021	1.7027822330177005	12.852739332846758	1.317081492122971	0.6154530851176866	24.139339548279672	1.5029458074478892	0.4454441827444013	51.763385057704824	36.242731934195106	0.42555	0.09699	3.0	0	45.3016	0.0751753683321428
2019_02_15_galactose_14_w2488 laser 10_cell_001	2019021504001	galactose	3	3.026302969962553	23.174515468105653	1.5134188343675778	0.4365979891721191	7.69459	1.0087676566541843	7.724838489368553	1.2627197552840903	0.6281492823134408	7.922154175778292	1.2625273821040075	0.6282773977209716	64.33230711299639	21.432156363169216	0.38244	0.09033	5.0	0	28.7791	0.10515627555978307
2019_02_15_galactose_14_w2488 laser 10_cell_002	2019021504002	galactose	2	7.0120074152203085	51.542759746130955	1.7056672716631371	0.3437251953128051	25.72759	3.5060037076101542	25.771379873065477	1.4287819173738987	0.5421375930648414	49.54895230442028	1.6837681047967423	0.3549242275012447	68.2912263075755	50.93880878005397	0.40195	0.10858	7.0	0	88.8922	0.07888214506132493
2019_02_15_galactose_14_w2488 laser 10_cell_003	2019021504003	galactose	1	2.7734078476001316	19.007813405901548	1.4110836865902197	0.5022205252279132	6.8299	2.7734078476001316	19.007813405901548	1.4110836865902197	0.5022205252279132	19.007813405901548	1.4110836865902197	0.5022205252279132	29.880268789476236	29.880268789476236	0.45819	0.06662	2.0	0	45.1042	0.06148890452774091
2019_02_15_galactose_14_w2488 laser 10_cell_004	2019021504004	galactose	2	5.739864712271151	42.301875502380994	1.651849705996139	0.3664873082314877	18.63036	2.869932356135576	21.150937751190497	1.396762060959789	0.5512001187175368	31.259675626291838	1.54472827105847	0.4371673122352205	62.152774396960886	40.36032446038037	0.40881	0.08486	5.0	0	62.9043	0.09124757309549826
2019_02_15_galactose_14_w2488 laser 10_cell_005	2019021504005	galactose	1	8.265453070388988	60.829502158334286	1.7541208632513956	0.3249982122075853	29.73897	8.265453070388988	60.829502158334286	1.7541208632513956	0.3249982122075853	60.829502158334286	1.7541208632513956	0.3249982122075853	57.39905320503354	57.39905320503354	0.41665	0.09915	8.0	0	94.399	0.08755869310468319
2019_02_15_galactose_14_w2488 laser 10_cell_006	2019021504006	galactose	1	0.46021307941458395	3.8708756844664376	1.1588028747961407	0.744699173963004	1.52413	0.46021307941458395	3.8708756844664376	1.1588028747961407	0.744699173963004	3.8708756844664376	1.1588028747961407	0.744699173963004	16.548356890999294	16.548356890999294	0.42185	0.09257	2.0	0	4.3641	0.10545429284722714
2019_02_15_galactose_14_w2488 laser 10_cell_007	2019021504007	galactose	2	2.807105083778604	21.054497781426026	1.4791452531227844	0.4570654057513149	8.715539999999999	1.4035525418893018	10.527248890713013	1.2885889574527365	0.6197094099974465	13.247040516239855	1.3519827674752742	0.559309292774974	46.808274162123745	26.773116486070627	0.4212	0.07503	6.0	0	10.0054	0.2805590065143427
2019_02_15_galactose_14_w2488 laser 10_cell_008	2019021504008	galactose	6	8.817607711442605	65.06420779999098	1.7754648815011116	0.3172311511459959	21.69445	1.469601285240434	10.84403463333183	1.302227911302752	0.5979632291257552	12.092580407630455	1.3305810444646011	0.573656001083408	143.03607000705483	25.45361050227531	0.4486	0.09967	13.0	0	123.8924	0.07117149810192236
2019_02_15_galactose_15_w2488 laser 10_cell_001	2019021505001	galactose	3	5.701274176024178	43.54726044779331	1.6797618551668154	0.3544088598559096	17.75856	1.9004247253413924	14.515753482597773	1.3468785204443945	0.5776832061054346	26.77742381768722	1.5101786170229017	0.456630621422791	82.17750909827437	37.801535987166524	0.41911	0.08776	5.0	0	72.0782	0.0790984538462972
2019_02_15_galactose_15_w2488 laser 10_cell_002	2019021505002	galactose	2	2.9877569444154943	21.201098870234453	1.4537465662499514	0.4731758774383178	7.217339999999999	1.4938784722077472	10.600549435117227	1.2516013423222656	0.6677524753523847	14.645943485731973	1.3458773288501402	0.5686397164877383	43.5739276838246	26.522199161253976	0.40133	0.09528	5.0	0	43.4983	0.06868675199756069
2019_02_15_galactose_15_w2488 laser 10_cell_003	2019021505003	galactose	7	7.127588965359572	56.53930470523062	1.7767198477220132	0.31678316405608603	23.58738	1.0182269950513676	8.07704352931866	1.2958479542326171	0.6108770053239245	16.857815598116332	1.4103795396716872	0.5125076689989053	166.26798002494937	30.300123399150877	0.38725	0.11748	15.0	1	83.0121	0.08586204860929397
2019_02_15_galactose_15_w2488 laser 10_cell_004	2019021505004	galactose	7	7.882923929904695	62.00377139281011	1.799165904824259	0.30892821512548224	27.28263	1.1261319899863849	8.8576816275443	1.2613134903942795	0.6573593504369986	12.208772465876914	1.3518960578452783	0.5615180242199929	155.90684727278634	26.82443062631981	0.40457	0.09303	17.0	0	81.6044	0.09659925114215281
2019_02_15_galactose_15_w2488 laser 10_cell_005	2019021505005	galactose	1	2.361442912987902	17.545931194279227	1.4303873643375802	0.4887566393277766	8.17976	2.361442912987902	17.545931194279227	1.4303873643375802	0.4887566393277766	17.545931194279227	1.4303873643375802	0.4887566393277766	31.12341056703083	31.12341056703083	0.41053	0.10475	4.0	0	29.8961	0.07898832667096718
2019_02_15_galactose_15_w2488 laser 10_cell_006	2019021505006	galactose	3	2.8271329291955363	20.22375638387665	1.4462391282837352	0.4781011468285663	7.9108800000000015	0.9423776430651786	6.741252127958885	1.1949011379689074	0.718671665830868	13.17112014004108	1.3111511217254337	0.5932857130320145	55.99069896620179	24.352979022351604	0.44765	0.13207	5.0	0	30.5472	0.09254965853484234
2019_02_15_galactose_15_w2488 laser 10_cell_007	2019021505007	galactose	4	3.4331979036271716	24.42011516754216	1.4895857605732583	0.4506807162048518	6.34266	0.8582994759067928	6.10502879188554	1.171626228156031	0.7357455819146898	6.962037521970536	1.1973054123829745	0.7058466978030842	69.1485363899323	18.472857277369865	0.45262	0.11087	8.0	0	48.7336	0.07044827190331047
2019_02_15_galactose_15_w2488 laser 10_cell_008	2019021505008	galactose	1	5.5140060226976395	40.748699649006056	1.643081362786735	0.3704092819053863	18.12971	5.5140060226976395	40.748699649006056	1.643081362786735	0.3704092819053863	40.748699649006056	1.643081362786735	0.3704092819053863	47.17407523633874	47.17407523633874	0.4177	0.09498	4.0	0	71.4888	0.0771310474185836
2019_02_15_galactose_15_w2488 laser 10_cell_009	2019021505009	galactose	2	5.238506524461849	38.966164863864414	1.6344285499371132	0.374341624120038	17.41443	2.6192532622309246	19.483082431932207	1.355203163052873	0.6047422064609576	33.00815595184009	1.5667744440245064	0.4222645286618329	58.45984025775843	41.7704867645977	0.39689	0.11614	2.0	0	61.5274	0.0851410351235685
2019_02_15_galactose_15_w2488 laser 10_cell_010	2019021505010	galactose	2	1.0532533189678153	8.504852008636483	1.3034079715533855	0.5886257467872248	3.14624	0.5266266594839076	4.252426004318242	1.1934717882166237	0.7021150691269049	5.693771412258171	1.1974901469490438	0.6973872160928213	36.15973693963625	18.262478271396176	0.41337	0.13544	4.0	0	33.9715	0.031004027463250528
2019_02_15_galactose_16_w2488 laser 10_cell_001	2019021506001	galactose	2	5.3989249727990325	40.0902514874032	1.6412505978945928	0.37123610326690376	19.57854	2.6994624863995167	20.0451257437016	1.4401361634925267	0.4918520032455648	25.782894223390354	1.5046875706686995	0.44804951437901747	64.79091114357547	36.676190242984795	0.41166	0.11256	9.0	0	54.1575	0.0996893315385502
2019_02_15_galactose_16_w2488 laser 10_cell_002	2019021506002	galactose	3	6.549647312384168	50.31858992849102	1.724048705552604	0.3364348206309391	20.90799	2.1832157707947224	16.772863309497005	1.3731745067147714	0.557749179059268	28.06838819802103	1.5229827409979513	0.4519000080561157	87.27439405937763	38.985340451674425	0.42427	0.07892	9.0	0	89.3303	0.07331943710459013
2019_02_15_galactose_16_w2488 laser 10_cell_003	2019021506003	galactose	2	3.1629073547408173	24.699670583917804	1.5396004450938432	0.42187514947745863	8.49058	1.5814536773704089	12.349835291958902	1.3778451033614108	0.5268980922576345	13.434777651285833	1.3825526452553776	0.5232980471071852	55.65251219816453	28.111395075824838	0.41733	0.10342	4.0	0	43.457	0.07278245978187213
2019_02_15_galactose_16_w2488 laser 10_cell_004	2019021506004	galactose	6	7.430652569675203	56.641873549702254	1.7538176008993274	0.32511061642049377	24.6339	1.2384420949458674	9.440312258283711	1.263570100894916	0.6526916280107968	19.720248152803954	1.4064928873989433	0.533142461015007	134.860270642102	31.000225090348433	0.4054	0.09556	15.0	0	71.4129	0.10405196497656871
2019_02_15_galactose_16_w2488 laser 10_cell_005	2019021506005	galactose	5	10.349762947397512	80.57766784025648	1.873074926136496	0.2850294268706864	36.26655	2.0699525894795023	16.115533568051298	1.3872951240441638	0.5422106664204898	25.448720722929462	1.51368067237301	0.44804542687358856	148.094925106791	37.64351983278304	0.39736	0.09554	9.0	0	96.5435	0.10720310479107877
2019_02_15_galactose_16_w2488 laser 10_cell_006	2019021506006	galactose	1	4.959260372114278	36.15488995725325	1.603377640671516	0.3889809691111472	17.66062	4.959260372114278	36.15488995725325	1.603377640671516	0.3889809691111472	36.15488995725325	1.603377640671516	0.3889809691111472	43.83627631156018	43.83627631156018	0.39689	0.07555	3.0	0	54.1128	0.09164671523399782
2019_02_15_galactose_16_w2488 laser 10_cell_007	2019021506007	galactose	6	6.792741737649579	50.44508904468794	1.7053715620424934	0.34384440881648465	19.09658	1.1321236229415963	8.407514840781323	1.2264294079406606	0.6920083851061906	12.717581437650454	1.3179619807863467	0.6002350934205749	122.71913252193347	25.28461041600757	0.4341600000000001	0.1185	14.0	0	74.5806	0.0910792047482801
2019_02_15_galactose_17_w2488 laser 10_cell_001	2019021507001	galactose	3	6.626320749553348	49.8522292452146	1.709396241541593	0.34222718936305746	21.41691	2.208773583184449	16.61740974840487	1.3915079129375023	0.5361307724527422	21.824555176401855	1.4760206127899227	0.46427037793900294	88.80894367168672	34.48622508955327	0.38946	0.09219	9.0	0	53.5175	0.12381596206013637
2019_02_15_galactose_17_w2488 laser 10_cell_002	2019021507002	galactose	2	6.40377653337162	47.78141477831292	1.6926820315949918	0.34901913024146075	21.59226	3.2018882666858097	23.89070738915646	1.4651315752209122	0.4842862914413054	34.98578656396078	1.5812408518104342	0.4085067044776564	69.48433388112326	42.72822216414185	0.40191	0.10335	6.0	0	79.8104	0.08023736923222563
2019_02_15_galactose_17_w2488 laser 10_cell_003	2019021507003	galactose	2	6.703257653789848	50.385980102383535	1.711922719326031	0.3412178080799416	23.76321	3.351628826894924	25.192990051191767	1.4964625090036263	0.4577077756637274	29.73976795474968	1.5520946989686113	0.42395380844978053	73.03465273071355	40.50292082080439	0.41429	0.09768	4.0	0	82.0996	0.08164787226478384
2019_02_15_galactose_17_w2488 laser 10_cell_004	2019021507004	galactose	4	7.730399265148057	58.90094133012071	1.765028600652085	0.320993697767352	24.91467	1.9325998162870142	14.725235332530177	1.3860176195012608	0.5268348586091636	18.99728416725608	1.4365497952074608	0.491950697265626	114.76095527903229	31.998701462273093	0.41303	0.10427	10.0	0	71.7799	0.10769587677257919
2019_02_15_galactose_17_w2488 laser 10_cell_005	2019021507005	galactose	1	6.225287238872562	46.212139657932084	1.680413562530657	0.3541340155191062	21.80476	6.225287238872562	46.212139657932084	1.680413562530657	0.3541340155191062	46.212139657932084	1.680413562530657	0.3541340155191063	50.463192342137454	50.463192342137454	0.39991	0.08126	4.0	0	54.8269	0.11354439588728457
2019_02_15_galactose_17_w2488 laser 10_cell_006	2019021507006	galactose	4	5.676604908289965	42.85693290773216	1.6688049984054574	0.3590780154297745	16.19926	1.4191512270724913	10.71423322693304	1.2950794004711228	0.6229653518728466	14.005500224638515	1.3745765034196966	0.5329915758138419	95.68497037131979	27.75750961740555	0.41816	0.08127000000000001	10.0	0	42.8514	0.13247186575677727
2019_02_15_galactose_17_w2488 laser 10_cell_007	2019021507007	galactose	3	4.789108865490554	37.962852652150076	1.6622096051437956	0.3619332018804368	16.634929999999994	1.5963696218301846	12.654284217383363	1.3701093825830153	0.5493869272392985	25.839130193733894	1.5145069297004163	0.4437746861873991	84.71653137778685	37.445545175391004	0.38757	0.10702	9.0	0	84.5937	0.05661306770469377
2019_02_15_galactose_18_w2488 laser 10_cell_001	2019021508001	galactose	3	9.120183445617826	70.0846657096575	1.822083391686236	0.3012059182954916	36.32537	3.0400611485392752	23.3615552365525	1.3579402707691148	0.6189585953409673	58.01950131027353	1.7348755106610343	0.3489162959526524	92.956648275831	57.088208590011746	0.37787	0.11093	11.0	1	68.6682	0.1328152397415081
