mitograph_data_extract_v2.py
directory: 2016_02_09_s16


image path	cellID	genotype	time	total number of mitochondria	total mitochondrial volume (um^3)	total mitochondrial surface area (um^2)	total normalized shape index	total sphericity	total length (um)	average volume of mitochondrion (um^3)	average surface area of mitochondrion (um^2)	average NSI of mitochondrion	average sphericity of mitochondrion	volume-weighted average surface area of mitochondria (um^2)	volume-weighted average NSI of mitochondrion	volume-weighted average sphericity of mitochondrion	average compactedness of mitochondrion	volume-weighted average compactedness of mitochondrion	average width (um)	std width (um)	number of endpoints	artifacts	cell volume (um^3)	mito/cell volume ratio
2_09_16_yLB126_yLB168_yLB128_-N_-C_cellasics_01_w2488 laser 5_s16_t001_cell_001	2016020916001	-C	-60	2	2.5011284972800008	18.562807212688973	1.4433370613693035	0.4800256819038578	6.08381	1.2505642486400004	9.281403606344488	1.2782238246078972	0.617365306734477	10.92863292814113	1.3086064322258706	0.5881008312404199	44.803815063774074	23.98717752122325	0.41859	0.0945	6.0	0	30.4629	0.08210408389483603
2_09_16_yLB126_yLB168_yLB128_-N_-C_cellasics_01_w2488 laser 5_s16_t001_cell_002	2016020916002	-C	-60	1	1.8325258787825724	12.961576352876554	1.3378378439985577	0.5587184929725226	4.05209	1.8325258787825724	12.961576352876554	1.3378378439985577	0.5587184929725226	12.961576352876554	1.3378378439985577	0.5587184929725226	25.46458585096325	25.46458585096325	0.42661	0.07944	3.0	0	14.8008	0.12381262355971112
2_09_16_yLB126_yLB168_yLB128_-N_-C_cellasics_01_w2488 laser 5_s16_t001_cell_003	2016020916003	-C	-60	2	5.505003769006171	39.24920455102945	1.6134449817811556	0.384141898815341	13.81937	2.752501884503085	19.624602275514725	1.4309411115743471	0.4910723469830957	20.99648530361194	1.4472974583146798	0.4798665006929919	62.66184716096897	32.400083217744516	0.43644	0.08685	5.0	0	125.3537	0.04391576610029198
2_09_16_yLB126_yLB168_yLB128_-N_-C_cellasics_01_w2488 laser 5_s16_t001_cell_004	2016020916004	-C	-60	2	5.581233136589337	39.279013040479704	1.6066754823885288	0.3873857731254049	15.91093	2.7906165682946686	19.639506520239852	1.3368015552896293	0.6187437405081527	30.179417018498157	1.511676416959847	0.4620779114168677	55.88712223880609	38.02454698499825	0.46088	0.05728	4.0	0	101.1172	0.05519568517116116
2_09_16_yLB126_yLB168_yLB128_-N_-C_cellasics_01_w2488 laser 5_s16_t001_cell_005	2016020916005	-C	-60	2	5.759477416024536	43.00802003300401	1.6636870490618405	0.3612906548690431	17.17538	2.879738708012268	21.504010016502004	1.4259814985870511	0.518691602025207	33.72165196119672	1.5719703983683266	0.4143341208131476	64.94902993740637	42.001390075328814	0.4248	0.08735	3.0	0	59.0066	0.09760734250108524
2_09_16_yLB126_yLB168_yLB128_-N_-C_cellasics_01_w2488 laser 5_s16_t001_cell_006	2016020916006	-C	-60	2	7.325701028747049	55.225735705724794	1.7399855006728508	0.3303001275307456	23.59017	3.6628505143735244	27.612867852862397	1.4541947145894776	0.518041315412159	44.83748044546253	1.6542393782287956	0.37969725843906266	71.34061093013202	49.302798024854546	0.41717	0.07585	3.0	0	118.3176	0.061915564791265615
2_09_16_yLB126_yLB168_yLB128_-N_-C_cellasics_01_w2488 laser 5_s16_t001_cell_007	2016020916007	-C	-60	1	4.286966791025569	32.379910394305966	1.5928653044422436	0.3941321793367662	14.287920000000002	4.286966791025569	32.379910394305966	1.5928653044422436	0.3941321793367662	32.379910394305966	1.5928653044422436	0.3941321793367662	42.979696520622475	42.979696520622475	0.41532	0.0998	2.0	0	42.3344	0.10126438052802375
2_09_16_yLB126_yLB168_yLB128_-N_-C_cellasics_01_w2488 laser 5_s16_t001_cell_008	2016020916008	-C	-60	1	5.148610671109915	38.18853576971464	1.627400419915919	0.377581887001372	19.03845	5.148610671109915	38.18853576971464	1.627400419915919	0.377581887001372	38.18853576971464	1.627400419915919	0.377581887001372	45.83628993653938	45.83628993653938	0.4311100000000001	0.0723	2.0	0	79.5077	0.06475612640171852
2_09_16_yLB126_yLB168_yLB128_-N_-C_cellasics_01_w2488 laser 5_s16_t001_cell_009	2016020916009	-C	-60	2	4.992233180644444	36.28503395492355	1.6027166568081488	0.3893018781884248	16.23291	2.4961165903222216	18.142516977461774	1.323085355146103	0.6392861582232982	30.649488143390297	1.535394184734871	0.4414902024676448	54.76964093204816	39.38954206692077	0.4506	0.06177000000000001	3.0	0	99.5905	0.0501276043462423
2_09_16_yLB126_yLB168_yLB128_-N_-C_cellasics_01_w2488 laser 5_s16_t001_cell_010	2016020916010	-C	-60	4	5.5524202697635205	39.22437587875524	1.608330069985895	0.38658912819751506	12.37569	1.3881050674408804	9.80609396968881	1.2066919211527842	0.7261980238410147	19.508087001244377	1.3801422309331468	0.5616433106714472	79.93897069992829	29.490257213705664	0.44814	0.10132	7.0	0	80.7589	0.0687530448008024
2_09_16_yLB126_yLB168_yLB128_-N_-C_cellasics_01_w2488 laser 5_s16_t001_cell_011	2016020916011	-C	-60	1	6.359158490813815	47.531767501649135	1.6921935555612262	0.3492206581183645	20.98258	6.359158490813815	47.531767501649135	1.6921935555612262	0.3492206581183645	47.53176750164914	1.6921935555612262	0.3492206581183645	51.53191681460601	51.53191681460601	0.43244	0.06934	3.0	0	135.3256	0.04699154107437037
2_09_16_yLB126_yLB168_yLB128_-N_-C_cellasics_01_w2488 laser 5_s16_t001_cell_012	2016020916012	-C	-60	4	4.804765441005373	37.03126868158631	1.6399030349190746	0.3718464680983513	13.67072	1.201191360251343	9.257817170396576	1.2559666740038415	0.6616369961319826	14.770985371587287	1.3705535470488124	0.5524304645086718	88.06886029114557	28.259475432266413	0.41612	0.09033	8.0	0	87.2794	0.05505039495007268
2_09_16_yLB126_yLB168_yLB128_-N_-C_cellasics_01_w2488 laser 5_s16_t001_cell_013	2016020916013	-C	-60	1	4.7490995820969415	35.27028743512083	1.6066650449700188	0.38739080630962097	16.99183	4.7490995820969415	35.27028743512083	1.6066650449700188	0.38739080630962097	35.27028743512083	1.6066650449700188	0.38739080630962097	44.106461996644335	44.106461996644335	0.43128	0.08207	2.0	0	69.8744	0.06796623058082706
2_09_16_yLB126_yLB168_yLB128_-N_-C_cellasics_01_w2488 laser 5_s16_t001_cell_014	2016020916014	-C	-60	1	3.4873867981978885	26.320385039119312	1.5384050038628925	0.4225310533444284	11.59352	3.4873867981978885	26.320385039119312	1.5384050038628925	0.4225310533444284	26.320385039119312	1.5384050038628925	0.4225310533444284	38.72025762488133	38.72025762488133	0.3966	0.09676	3.0	0	48.113	0.07248325396873795
2_09_16_yLB126_yLB168_yLB128_-N_-C_cellasics_01_w2488 laser 5_s16_t001_cell_015	2016020916015	-C	-60	1	1.7959021518598777	13.156055590476551	1.3569376648141316	0.543100503131585	5.64207	1.7959021518598777	13.156055590476551	1.3569376648141316	0.543100503131585	13.156055590476551	1.3569376648141316	0.543100503131585	26.570876390919548	26.570876390919548	0.3428	0.09697	4.0	0	11.9995	0.14966474868618507
2_09_16_yLB126_yLB168_yLB128_-N_-C_cellasics_01_w2488 laser 5_s16_t001_cell_016	2016020916016	-C	-60	1	1.7409830511980446	13.278140189560249	1.3774051892476389	0.5270800401782634	5.16876	1.7409830511980446	13.278140189560249	1.3774051892476389	0.5270800401782634	13.278140189560249	1.3774051892476389	0.5270800401782634	27.791457985402467	27.791457985402467	0.35705	0.12513	2.0	0	11.5768	0.15038551682658804
2_09_16_yLB126_yLB168_yLB128_-N_-C_cellasics_01_w2488 laser 5_s16_t002_cell_001	2016020916001	-C	-45	2	3.27310566874434	25.33812046458366	1.541671322612551	0.42074252804799217	11.09049	1.63655283437217	12.66906023229183	1.3206280346710473	0.6041891210041705	18.35039001585762	1.4375447910300017	0.4990392351438117	51.54564358909096	32.316115049613664	0.4145100000000001	0.0886	6.0	0	36.7402	0.0890878565915357
2_09_16_yLB126_yLB168_yLB128_-N_-C_cellasics_01_w2488 laser 5_s16_t002_cell_002	2016020916002	-C	-45	2	2.408833215231568	18.012403961035076	1.4397094873070282	0.4824477295513817	5.6710699999999985	1.204416607615784	9.006201980517538	1.2439995969503848	0.672534297090037	12.53621607578818	1.3344881444383556	0.5759772486916832	42.5790688615691	25.77700111644264	0.44682	0.07363	4.0	0	26.9186	0.0894858282091776
2_09_16_yLB126_yLB168_yLB128_-N_-C_cellasics_01_w2488 laser 5_s16_t002_cell_003	2016020916003	-C	-45	1	5.3032100664106645	38.819221456876576	1.624682134454	0.37884642232929333	16.49857	5.3032100664106645	38.819221456876576	1.624682134454	0.37884642232929333	38.819221456876576	1.624682134454	0.37884642232929333	45.60698904833149	45.60698904833149	0.43728	0.06311	5.0	0	127.6522	0.0415442120575334
